,"XM_008378954,1","XM_008358718,1","NM_001293983,1","XM_008339015,1","XM_008378862,1","XM_008381409,1","XM_008372268,1","XM_008357852,1","XM_008347563,1","XM_008395865,1","XM_008347928,1","XM_008352752,1","XM_008390007,1","XM_008346127,1","XM_008391412,1","XM_008375822,1","XM_008342092,1","XM_008346561,1","XM_008392658,1","XM_008340249,1","XM_008357031,1","XM_008342489,1","XM_008365736,1","XM_008353259,1","XM_008392645,1","XM_008346577,1","XM_008392118,1","XM_008388475,1","XM_008353031,1","XM_008359318,1","XM_008392497,1","XM_008389619,1","XM_008340728,1","XM_008341644,1","XM_008352864,1","XM_008353321,1","XM_008358077,1","XM_008339343,1","XM_008358066,1","XM_008390606,1","XM_008360876,1","XM_008348542,1","XM_008377120,1","XM_008367835,1","XM_008375192,1","XM_008379224,1","XM_008382874,1","XM_008351661,1","XM_008364214,1","XM_008395973,1","XM_008395429,1","XM_008341462,1","XM_008361055,1","XM_008367891,1","XM_008364242,1","XM_008371859,1","XM_008373586,1","XM_008366883,1","XM_008349204,1","XM_008343281,1","XM_008352749,1","JN381497,1","XM_008375404,1","XM_008349498,1","XM_008356729,1","XM_008385618,1","XM_008348256,1","XM_008368498,1","XM_008346417,1","XM_008392579,1","XM_008375174,1","XM_008372502,1","XM_008375050,1","XM_008344638,1","XM_008392222,1","XM_008380349,1","XM_008382862,1","XM_008366401,1","XM_008370181,1","XM_008382964,1","XM_008351730,1","XM_008388172,1","XM_008348226,1","XM_008393407,1","XM_008352977,1","XM_008357035,1","XM_008369353,1","XM_008346320,1","XM_008377122,1","XM_008370383,1","XM_008378026,1","XM_008348634,1","XM_008386805,1","XM_008387564,1"
"XM_008347928,1",-0.6131182750522005,-0.9092900782609324,-0.8437911866927894,-0.13894051149981296,-0.7642520559501617,0.79261983488625,-0.7105210047098498,-0.3914116262144136,0.4687740931754801,0.6394461128375614,1.0,0.14775490835799054,-0.2523360696998494,0.9956316310138678,-0.2825903766189475,-0.9266479981259415,-0.022699579595002302,0.3233802321620012,-0.5134901622821707,0.9642069965481029,0.8986853562951416,-0.013843369151693178,0.21719570042002245,-0.5744637918705527,-0.978755677666716,0.4989981025531411,-0.7904561683475027,0.29619423441806303,-0.006186260424882606,0.9644864791422412,-0.9226222941056542,0.8566332908587799,0.4462398931166684,0.6340070675284792,0.42144850468036427,-0.22030404501219175,-0.8575359903446882,-0.24893105799276152,0.14574978627064342,-0.14548784534306927,0.7953349272146112,0.9562805360231648,0.9301034612970943,0.4121472256398236,0.7638899043087969,0.2768053933117847,0.15979730320731408,-0.07349434840662501,0.7432096456731674,-0.43469843633019434,-0.7779928964116419,-0.6051713008444757,0.9209852722643578,-0.7708444453798178,0.8021210533839237,0.34150815085165187,-0.497129188695479,0.3273076200203941,-0.8356354663173978,-0.9795345906427224,-0.798973852572864,0.8011480500115695,-0.7192793878923646,0.35204020583161905,-0.1458758288167303,-0.16854825277498414,-0.9297978764706929,-0.6491495419477893,-0.6971984669654543,-0.6709819847800105,0.659789283642347,0.5862097312934111,0.8521188006509433,0.8684021601577419,-0.07691151149713822,-0.8201346431177194,-0.927596336410056,0.42163863472616153,0.8704401835382213,0.4540644741276008,0.4522263956896879,0.039129972373034096,0.7145451326886308,0.9779379767726659,0.9549397420512813,-0.038696906878296036,-0.05068976945474315,-0.4965191354167007,0.9685095357642428,0.1318500062365827,-0.8437911866927862,-0.5128215497917944,0.27253282137228024,-0.530106048739463
"XM_008352752,1",-0.8277179217825459,0.13711989152588974,0.3819196653307398,-0.7779970617646728,0.2363788223111824,0.533725048112061,-0.5309856931900209,0.38697769393147685,0.24499692833176248,-0.23034626411620346,0.14775490835799054,1.0,0.6325369931678381,0.16832068677990292,0.8735268387578743,-0.037227320355400766,-0.28854764256993554,0.7251220458188732,0.7187830596715642,0.22728897271215026,0.19132757807008224,0.953013196627839,-0.4160461403335777,0.4890561968027489,-0.03370752582596576,0.7954789781053656,0.42144274490558914,0.21910432642777558,-0.9818836564874927,-0.02551447547358366,-0.16451141565701619,0.483667164422889,-0.5135623694668839,0.45746621654250347,0.7709364984642146,0.783676773223195,-0.39433631952030895,-0.5296315775014041,-0.9004836486840576,0.7432073383670206,0.05048951920325525,0.022229491192675404,0.4791934048542217,0.10981045564993602,-0.2495089252554792,-0.4216465565815471,-0.26481657225485067,0.8807220994412701,-0.02297140972309846,0.7679100435743933,-0.37495488057209303,-0.14976383522208667,-0.19041571782164604,-0.6256970648194267,0.5560778766226526,-0.06157530708841963,-0.9182416261299949,0.4829413324018892,-0.31234012080355766,-0.30815551976011524,0.32689294895886845,0.6301154118414773,-0.2829810646094847,-0.5591303475652856,0.1359790079166389,0.9098719973949725,0.16520596576074498,-0.6438149978698512,-0.18213313858765068,0.5411049040039827,-0.521880722217642,0.8728413752134789,0.41440918724895526,0.5315032070375513,0.5902644396442128,-0.5554394663007082,-0.25809812844671653,0.8960049096780419,0.28988520768376685,-0.04010887730527563,-0.3717522770383414,-0.8010409858094625,-0.5370978140910954,0.031064676191817898,0.08457829643464472,-0.8270552405149173,0.6220730664846236,0.6755095181317049,0.20508095813078756,0.9902392177992239,0.3819196653307403,-0.021054934998393657,0.11351277780404422,0.6758357783596961
"XM_008390007,1",-0.17218356370304602,0.32137802288085554,0.5233055555628501,-0.07311765868821613,0.30547654505705957,0.3759111956408125,0.26587384365484396,0.2357213357861166,0.08908558336579751,-0.8586571640969561,-0.2523360696998494,0.6325369931678381,1.0,-0.28318331604351976,0.8214592623949869,0.45642788321482797,0.030099569183564046,-0.06694955902859148,0.7420524641839443,-0.23981854360724933,-0.1095611838822386,0.49382116973803686,-0.4940914873772483,0.9260631642436725,0.44121435663295244,0.6456146133494548,0.7540090572621986,-0.05197140558921422,-0.5823403494158353,-0.48647777291958644,0.3483206499062775,-0.012674698185708039,-0.9401185285327527,-0.3217699803519477,0.003868776291873726,0.9737904824555447,0.315375865433854,0.2805909258123039,-0.4447420927981058,0.22221413501008794,-0.6628940768631979,-0.37177507755670447,-0.03883984136593384,-0.42805877644323853,-0.08037580044772936,0.0007815795456871711,-0.8858459211958783,0.6441976147931315,-0.6924462518386665,0.48291174954945154,-0.2240468533243479,0.15863482189031433,-0.5713203064348699,0.09166006384222979,-0.1747633402483396,0.0482149282524339,-0.529781287548966,-0.3611616359121495,-0.06863050063369158,0.128914093361319,0.2823619063724475,-0.057370508984069986,-0.40195163775786696,-0.946499496083454,-0.1695862000717152,0.6915786801787822,0.30668468532406773,0.1360567778266066,0.572612893503939,0.4229511347520227,-0.731356802648952,0.49742132266781675,0.24991798899611864,-0.09677273075487244,0.6232331516421296,0.13290272717030138,0.021163546328869864,0.6128776823443522,0.12382257552996791,-0.052317440944459635,-0.3175970947428877,-0.18502748384758663,-0.5877259775104999,-0.40778081176764175,-0.34088156981659246,-0.5632517272341009,0.9363347442516128,0.36560496371564094,-0.23224968042503372,0.562271122544837,0.5233055555628501,-0.3582497532529396,0.31248357100345897,0.8798360329749804
"XM_008346127,1",-0.6407550285328839,-0.9075077507158522,-0.8348084659957433,-0.20712530062162526,-0.7099999527371071,0.7779931946656776,-0.7473434118680276,-0.3169687370599763,0.4097453509459335,0.6822632813843369,0.9956316310138678,0.16832068677990292,-0.28318331604351976,1.0,-0.2626097400570532,-0.9528821024506705,0.00503227381522358,0.38422687005012734,-0.4832690510730712,0.9525913603339403,0.9141971033790899,0.02932962121465658,0.2709441070893414,-0.5890879824237327,-0.9827954697084131,0.4708362707699687,-0.7983930680393486,0.3648849582485724,-0.03564199556866601,0.974045732193315,-0.9525832900611637,0.8868590788996155,0.4897092024059028,0.6589014958670727,0.4641151006263375,-0.23732085923480298,-0.8966459798722438,-0.29970396842627467,0.09898648505891883,-0.11837165069855954,0.8311277556646172,0.969987718874432,0.9439844122731139,0.49193734035865516,0.7237602381365078,0.18968091785638913,0.22209041025348464,-0.029274412913732638,0.7610974192530819,-0.4047340766175817,-0.7841725463913246,-0.5600985030202098,0.9285790884339146,-0.8086716616562201,0.8393006845335637,0.2631610921774747,-0.51220249584679,0.39560275652045995,-0.8500113495448651,-0.9851837172914983,-0.7782847825551551,0.826084308283382,-0.6783132227971476,0.36159885679657927,-0.05843288547536521,-0.1654946930162988,-0.9023391856330798,-0.6835772759697907,-0.7222400736273707,-0.6213125088421586,0.6350454870954694,0.5889808316521294,0.8407277272203169,0.8989323818816596,-0.03699071692515733,-0.8370798039476338,-0.9317731556411905,0.40778975001921614,0.866987771236737,0.4892610855001262,0.4778364171298632,-0.0038331536740541625,0.709885399532134,0.987032510899546,0.9724568798120269,-0.0892631228514513,-0.06695624598563468,-0.461202982138588,0.9830530376804072,0.16491604056198672,-0.8348084659957434,-0.48249292985099146,0.29151411883718026,-0.5237134258054834
"XM_008391412,1",-0.4618410735208149,0.4364405509216704,0.6760646511557877,-0.5997216003967254,0.6006768220064613,0.2645050371218193,-0.08224054359746144,0.6200512956882521,-0.09827661840660763,-0.588491517184632,-0.2825903766189475,0.8735268387578743,0.8214592623949869,-0.2626097400570532,1.0,0.3441445403170688,-0.04260429401168478,0.4376639109799261,0.9570939320197546,-0.24969607478831532,-0.10432505472108515,0.8741962438985811,-0.364496621807909,0.8235114378598988,0.4132273057811676,0.56320139441264,0.7605578088683901,0.22077631255875693,-0.8924828142876323,-0.4483830702643043,0.21002815749280876,0.14634770471185915,-0.7326721333586765,-0.003886498578394074,0.4256583746819854,0.9167101205614732,0.0368306870051471,-0.20985885229496642,-0.8590465995971298,0.6021585206540527,-0.39438806818660316,-0.3484481239243242,0.06699738501011784,-0.02955603488388263,-0.44387889932337055,-0.5224484412709137,-0.4643628736955983,0.9349347261085,-0.4886938938181573,0.8241066898576026,-0.16635296761916843,0.26784056308889975,-0.5737493669125718,-0.2146215359860199,0.1263047085010228,-0.30408831394936364,-0.688475318665374,0.17768881221879954,-0.06268359518033435,0.10181069247272626,0.542713515977533,0.19153099808811916,-0.0912959009006622,-0.8384442494238661,0.26159372760096034,0.8747544248031915,0.5217360084163133,-0.2148920643116645,0.2905322253861776,0.7843821392004576,-0.8669366802587527,0.593827869619646,0.13351942422259716,0.12315841481938476,0.7661929632556757,-0.08589597869190438,0.06199983635632316,0.6536073278169329,0.02212129757794895,-0.03973522662544153,-0.37737354071210205,-0.6352050410935515,-0.749377574274931,-0.3814958186501931,-0.28905590863317,-0.8594440122565455,0.7825033472258207,0.7426103036445046,-0.18125345659146486,0.8703081800761622,0.6760646511557874,-0.010150280255993162,0.22532940987253045,0.9441875653305879
"XM_008375822,1",0.5366134625617628,0.920221575335173,0.8648375714221748,0.2421530028506235,0.5581709510132407,-0.6358030962205901,0.7086771703304261,0.13566106230077837,-0.14427648052056152,-0.8091750880793741,-0.9266479981259415,-0.037227320355400766,0.45642788321482797,-0.9528821024506705,0.3441445403170688,1.0,-0.19450544613178067,-0.39380723444857574,0.4977476036322583,-0.8345794537400336,-0.9216343410984107,0.027059959565821586,-0.5301063037982308,0.6780531499714507,0.9528058662703657,-0.23088791473603787,0.8705872169561725,-0.5526056158444658,-0.06742622971153188,-0.9753625427565166,0.9901575212814859,-0.8743700513741574,-0.6867379904770181,-0.5889452405769412,-0.40520371738263516,0.4067865967765783,0.9032946284487787,0.29990095323282173,-0.13633273659611064,0.21079260834617428,-0.8793444201466616,-0.9873434808735325,-0.8711904879473488,-0.7058349548465346,-0.6569558905460195,-0.0003019652775088425,-0.415754661856648,0.04239767343168525,-0.7601138828819414,0.46658199065125305,0.7444939580285682,0.3444220090966271,-0.9588390555871479,0.7701576532842807,-0.8086454119044476,-0.008296181240476494,0.379592232524418,-0.4649652089016131,0.839710499069454,0.9216404577485703,0.7797744534471048,-0.7442226489355666,0.5146630090221939,-0.44465906156253787,-0.19667460115875368,0.3340307494441756,0.831569802663405,0.6186676041790528,0.702057795322144,0.5579141714090635,-0.6167826033284114,-0.42240982943362176,-0.7302173088588411,-0.8628385692978562,-0.016300810242262657,0.7383479253982188,0.8903632495053423,-0.1848011681472797,-0.8059460715454215,-0.6337061933465782,-0.6494597145185318,-0.04982320391984935,-0.789734956563545,-0.9806938737461508,-0.9895400450597366,0.10712605754308392,0.18733815071190987,0.49317693424202175,-0.9684983099938439,-0.07293225841961389,0.8648375714221745,0.4239542323580978,-0.37506145167932947,0.5953223250653757
"XM_008342092,1",0.35458431103833543,-0.35609846894442965,-0.28186136525413297,0.22924392370405874,0.31563156198454645,0.11355961286861237,0.4046992914161201,0.49313108453588966,-0.7948180798361898,-0.042896378490986084,-0.022699579595002302,-0.28854764256993554,0.030099569183564046,0.00503227381522358,-0.04260429401168478,-0.19450544613178067,1.0,-0.3542478089392222,0.06835049721956812,-0.28675057578530083,0.3772460865440331,-0.2577108558307386,0.8261043028231284,0.14503650044419444,0.05593946037890806,-0.31069816266736405,-0.1268183498513372,0.7352637403005841,0.3315031871157542,0.04144404489843924,-0.20818582008955144,0.1859819979002925,0.198300140741233,-0.6078945127367414,-0.4972717747434128,-0.07843112665847832,0.0856282439514811,0.5945775125143237,0.3033125945148,-0.7149705224154635,-0.18678515664982892,0.22250907693190955,-0.03757848058201017,0.48767718284419226,0.34487269142715576,-0.25753834181857155,-0.1260220553089799,0.133314934658864,-0.40882730033537396,-0.4577171210715948,-0.42448377471932586,0.767116379696242,0.1316522908923775,0.1918929968012155,-0.20096562065675339,-0.6740509018506541,0.12786323274691874,-0.33642386443154293,-0.4166489141743535,-0.03647865563263849,-0.42490756203971275,-0.30138606047287103,-0.19415691874598856,-0.3033197858506351,0.5930435865052024,-0.5169714133930096,-0.07480159830239584,0.4586849562042243,0.5047073285111896,-0.036654943428762576,-0.2259682601020672,-0.2127069111803993,0.19811540669323932,-0.05104453208895055,0.5823747071464666,0.404784165160025,-0.27311812630261584,-0.4155934387957858,0.32884541420310837,0.8619412224046108,0.8493402565449735,0.5765419681222164,0.41628342948890434,0.08655987844600162,0.21717554508761866,-0.26613961663356817,0.3066210821838561,-0.47426935486466126,0.1599530334891602,-0.2313111563847748,-0.2818613652541332,-0.6031790514247833,0.8751668779702382,0.04647763509286198
"XM_008346561,1",-0.872880921729459,-0.035530197630575945,0.10269818578290972,-0.9683466769205108,0.1458717740771116,0.2798645866644304,-0.8741634247323682,0.38751425307441345,0.13725713200702763,0.4350884749034483,0.3233802321620012,0.7251220458188732,-0.06694955902859148,0.38422687005012734,0.4376639109799261,-0.39380723444857574,-0.3542478089392222,1.0,0.3379710133834544,0.4068139733552694,0.28521294483466225,0.8174780433696418,-0.06220602249149815,-0.14482309154310236,-0.3501325068882171,0.38521350724393444,-0.06294394540807456,0.36741968537759334,-0.7635339382431935,0.32109198061829264,-0.4656329656640346,0.5859063125454858,0.16468986573695518,0.8224128933403686,0.9720919011021115,0.155364521583129,-0.7379877682231206,-0.9306278830222098,-0.8059650122311987,0.7766431679578353,0.6024889660387825,0.2890754429363226,0.5803925004715303,0.5507452789071541,-0.3365729134516382,-0.6345979964663803,0.46774370137688026,0.6063528575434693,0.5208470597082749,0.6110979156180315,-0.23224830556349157,-0.23187610396825267,0.18795220707099783,-0.8427435083922751,0.8230517999450101,-0.22145600810698285,-0.6801982578981876,0.9529696713483052,-0.28935944644886735,-0.4312058094008855,0.24557297412408885,0.8040481725208499,0.07645736655182676,0.08460355518215361,0.41212436795135243,0.566692509919095,0.0397510382356069,-0.907321604198086,-0.6861103108201244,0.415529166202132,-0.10608040010551352,0.6320594999788174,0.23641809997253646,0.715587607088484,0.25812756104665047,-0.7649352813056357,-0.2804185153225755,0.557924882232692,0.19423970607402638,-0.0004017925576531381,-0.20034887308874233,-0.8890515391790452,-0.22854570598995436,0.32405963379591785,0.34479400905033286,-0.6064559042569225,-0.025119248227130093,0.6042971714725233,0.399603853412374,0.7859906834302117,0.10269818578290965,0.34081593135511234,-0.11990789868411526,0.14527227049793662
"XM_008392658,1",-0.24470842655032315,0.5938400973878228,0.796579869177055,-0.5431405279781781,0.8025511000512136,0.010640452629946711,0.10136754807434108,0.7561563705778009,-0.329111862817156,-0.6301282202594434,-0.5134901622821707,0.7187830596715642,0.7420524641839443,-0.4832690510730712,0.9570939320197546,0.4977476036322583,0.06835049721956812,0.3379710133834544,1.0,-0.501780437268276,-0.28334827613920144,0.7897375746807979,-0.2546027387374351,0.8548450080222357,0.6132773762026612,0.30155439564909414,0.8466307314965921,0.24049923448812377,-0.779625757816988,-0.6269883719088352,0.37579637171770874,-0.05213666539930172,-0.686659161440418,-0.18286365899263846,0.27142428228027193,0.8242453925370409,0.21863977682436656,-0.1332934918344238,-0.8123904903482521,0.5404771957174885,-0.5213951461061446,-0.5216471988739798,-0.17366391098729841,-0.010074570305110893,-0.6064663964513084,-0.6403301693138099,-0.3802189679258939,0.885439515330723,-0.6244519894511722,0.8287046352828528,0.025486560905930343,0.4935308272490461,-0.7198600004304191,-0.012496068134470694,-0.07328770212838286,-0.4870686977195834,-0.471766429069523,0.12231706322494289,0.12129050193781127,0.3367073079828455,0.6734114896995778,-0.03748962216526336,0.14409238291602328,-0.8256611514136238,0.4038207464828122,0.7676907141392034,0.7210956817499852,-0.022863096786161184,0.439683774656299,0.9075015735893944,-0.9651077827034866,0.34690764181660444,-0.1086372381123346,-0.09090045519813222,0.766165586415706,0.1497222498088392,0.27438873812397857,0.40914885513325117,-0.1916993265521109,-0.055447884484234176,-0.35806772730992315,-0.5684141593681025,-0.8118206915430454,-0.5702989857279861,-0.46606608335792826,-0.8069838809706957,0.6906698577213959,0.7796379671450193,-0.38387531720338214,0.7383053089009616,0.796579869177055,0.12003264700490064,0.20343736738578264,0.9645972790352871
"XM_008340249,1",-0.6870164734065455,-0.7753753041836958,-0.7294810694533478,-0.19816951925400442,-0.8130161030993291,0.7356760219690354,-0.7891116606797861,-0.501913490669619,0.6611408633403992,0.6175383762212419,0.9642069965481029,0.22728897271215026,-0.23981854360724933,0.9525913603339403,-0.24969607478831532,-0.8345794537400336,-0.28675057578530083,0.4068139733552694,-0.501780437268276,1.0,0.7627604093824155,0.06294024954273347,-0.01507419853260654,-0.5803673025537261,-0.9507016035834319,0.5691158601676999,-0.7174003164950958,0.09095058316871275,-0.10237816602743664,0.9107164116678628,-0.8285063759821735,0.7750154013628204,0.36659999608005844,0.7685447126305954,0.5393298493049304,-0.17989002859980863,-0.844950151497727,-0.3963050195306529,0.0521700626757989,0.054301901426694964,0.8078032288210237,0.85613383702398,0.9042453522950286,0.26429708886747527,0.6399780363488684,0.3313217101926841,0.17900098126827937,-0.09671985420651057,0.8157854543630816,-0.28902104137179535,-0.6377842693120657,-0.7824629678729298,0.8437739416444426,-0.7925460375697144,0.824009302534515,0.5053812891756928,-0.5189145092942344,0.40260568830903304,-0.6937428991656385,-0.9306390539896824,-0.6507241039095211,0.8507527042687336,-0.6429863621098825,0.408258693310695,-0.29683136618167694,-0.015920526402278576,-0.8691947971127683,-0.7459547121953672,-0.7988071830143625,-0.6282823887803074,0.6847522800177551,0.6262849135841855,0.7689684825486043,0.848470095969535,-0.22003995336716842,-0.8953308500941831,-0.8189083827238013,0.5228524792545086,0.7505573457094875,0.20766698303952694,0.2057030058270175,-0.1198484442391192,0.5688200277594012,0.9125557394625372,0.8567843800383186,0.02496754588508366,-0.11981653728263772,-0.3452411177422229,0.8862583085006606,0.19639771260009106,-0.7294810694533478,-0.33544661448296537,0.03336809390782535,-0.5112053667906374
"XM_008357031,1",-0.545953410705719,-0.934414217217984,-0.7973825933257973,-0.18929283234974514,-0.4731575110624475,0.839696617092902,-0.5609039529704118,-0.030765749349985667,0.0863011848829217,0.5228757458561183,0.8986853562951416,0.19132757807008224,-0.1095611838822386,0.9141971033790899,-0.10432505472108515,-0.9216343410984107,0.3772460865440331,0.28521294483466225,-0.28334827613920144,0.7627604093824155,1.0,0.06280745854387614,0.5010994406517526,-0.3630347953273711,-0.8484334847594777,0.43572180798706345,-0.6822552530795128,0.650702092455984,-0.04778136472769211,0.8701054555162215,-0.9483097009602426,0.9373534226572838,0.40730066934858233,0.3863660308834517,0.3100877496127151,-0.09609186328389328,-0.80699907551233,-0.0752331586056618,0.08166405869431417,-0.29764207577251306,0.6450064592707219,0.9522872412387814,0.8970184472890761,0.6299053143256748,0.765235955361028,0.021154846816121262,0.06428944193189105,0.16867099606327038,0.4813520055976231,-0.43518583758896756,-0.9429473029772455,-0.20769508465342365,0.8408702093286791,-0.7246562390404142,0.7356409813735266,-0.03599731573907322,-0.5536400812016161,0.2562838266701205,-0.9826445585582937,-0.9392157036542671,-0.8253902775335838,0.6990648227780166,-0.7545950221360131,0.08257737170313566,0.19049894844210302,-0.21147263515890946,-0.8139719505930894,-0.5021989578633093,-0.4382727106064623,-0.4922952570294881,0.3811150438871631,0.5821382020237481,0.909306195057409,0.852722300327881,0.308499123352266,-0.6540145942991532,-0.9872933301682569,0.34523743304855026,0.963706599022631,0.7857209937110415,0.7154522947160543,0.12625733359588603,0.7159956890453402,0.9116477006996869,0.9614571160184577,-0.3189717495861437,0.19376510941794808,-0.5113903974480274,0.9687190861514642,0.20567167809152676,-0.7973825933257964,-0.7086099213981336,0.651835792519332,-0.3250077320208246
"XM_008342489,1",-0.7670111576939301,0.27998517880965645,0.5027934555398927,-0.8998554656809545,0.4487918699266847,0.3102204865194608,-0.525115949797068,0.5782721934914158,0.0445406685619518,-0.15210567515901507,-0.013843369151693178,0.953013196627839,0.49382116973803686,0.02932962121465658,0.8741962438985811,0.027059959565821586,-0.2577108558307386,0.8174780433696418,0.7897375746807979,0.06294024954273347,0.06280745854387614,1.0,-0.3058303845309387,0.4495352147042649,0.08267294462325492,0.5773664560825883,0.4641257885740474,0.2987810477431899,-0.9872236324900651,-0.12493293131082756,-0.09608109225467322,0.3894120192802456,-0.39652391279517063,0.45217808213779853,0.8018544398401538,0.6756361564441374,-0.36278048495371296,-0.6457361892170661,-0.9864265152050004,0.8246308834917415,0.06656855887179133,-0.0854898784525639,0.34571946448276963,0.24388272902483837,-0.4772724236287223,-0.6544118663859976,-0.05103950844573448,0.9114998752883744,-0.026289217820080122,0.870069282200911,-0.2077734332009162,0.01707864901021181,-0.2790479753995688,-0.5842945393406577,0.5175200477500324,-0.27988888844446297,-0.8027377148010227,0.6245590364681033,-0.17087817409089123,-0.1559693028283835,0.497536335477134,0.5543948818387076,-0.009903680849001567,-0.4829712688859332,0.3550908264103227,0.8823388841298806,0.36100941148932475,-0.6304146293581561,-0.19174784839152598,0.7235190658346579,-0.6040070196885263,0.7206142056051942,0.19923940405360707,0.45274264638523665,0.6011277139707527,-0.47075793225854795,-0.09244323937980385,0.7301957409445985,0.09942344982592609,-0.06604882332085744,-0.38698944509324995,-0.8977992651061752,-0.6215672864923616,-0.0823503954294585,-0.018022563150391555,-0.8566469495527802,0.4774751226841718,0.8147684713028197,0.08260173955009477,0.9798685014537424,0.5027934555398927,0.19850945984666296,0.04237493384355808,0.6824509543406889
"XM_008365736,1",0.1962722049154926,-0.5333320703259501,-0.5327079201237179,0.03166927554588913,0.13701263007216255,0.012167516117283284,0.02037782281483899,0.40289733146622086,-0.7245532628400599,0.5083227699317797,0.21719570042002245,-0.4160461403335777,-0.4940914873772483,0.2709441070893414,-0.364496621807909,-0.5301063037982308,0.8261043028231284,-0.06220602249149815,-0.2546027387374351,-0.01507419853260654,0.5010994406517526,-0.3058303845309387,1.0,-0.3824538362377737,-0.28530043199755895,-0.5012674658142187,-0.5383277034048995,0.7932916187518088,0.42835630909430367,0.3903375011956458,-0.5043508147170483,0.3404827273790856,0.7036024783143568,-0.19374185138031325,-0.23056477486187324,-0.5313597048124239,-0.27416699171126085,0.19508742247615765,0.3314996729123606,-0.6054869334403834,0.32182473596165234,0.4924438723966775,0.15007686598174236,0.7971625084613219,0.31673169964829123,-0.36220831304718565,0.4319447740570017,-0.06948047300971597,0.11265717912953199,-0.5467832149809237,-0.3622489788837279,0.5498300099143832,0.48468425259299475,-0.0844095109312344,0.11441876528999266,-0.6763022966435984,0.21215379356745467,0.09023358183532579,-0.44702197312440145,-0.23270399450892104,-0.511693786183108,-0.040252002490973444,0.006868296932755897,0.22465142349136571,0.7117388954957321,-0.7029831328688121,-0.252259528692703,0.12988252430570765,0.0011690248915924868,-0.1826367314686605,0.16089420853748201,-0.2806043175287053,0.14555115474841274,0.19303503861279067,0.2780264763639276,0.10536969338856018,-0.3617700269976326,-0.5473667872341678,0.3199073534290249,0.837116513085714,0.9139547956977393,0.43101720121313253,0.655427136849151,0.3939287961885441,0.4841900968415798,-0.09754856528164513,-0.1907919273587775,-0.5078722484819231,0.390122856742785,-0.31611649935346997,-0.5327079201237185,-0.3245618715246645,0.6345494500384119,-0.385449203774757
"XM_008353259,1",0.07073996729486304,0.5675863570621795,0.7320648726494441,-0.058291106969663484,0.6090938197520966,0.042946022094641045,0.47897793840803854,0.4520699089318382,-0.21004509819902317,-0.9296329725105277,-0.5744637918705527,0.4890561968027489,0.9260631642436725,-0.5890879824237327,0.8235114378598988,0.6780531499714507,0.14503650044419444,-0.14482309154310236,0.8548450080222357,-0.5803673025537261,-0.3630347953273711,0.4495352147042649,-0.3824538362377737,1.0,0.725174678971171,0.3300426532024342,0.9101294495262034,-0.022129575301226796,-0.49992326732064724,-0.745830028177847,0.5786350511724996,-0.267246130003652,-0.9110911476613412,-0.5288596025189637,-0.14713213091535562,0.8957983698492282,0.5439220424831632,0.33312090954803625,-0.452827882372693,0.20715225362799936,-0.8339930213183644,-0.6245807714079551,-0.34986384930335734,-0.39840947325289267,-0.3450708636857401,-0.19931899228266967,-0.7739751143312752,0.6346556488456662,-0.8768339588526378,0.5582884790506543,0.03723070468618337,0.4564793459050407,-0.7979955202452927,0.33056276103687626,-0.414680236349555,-0.20839660831753587,-0.2864416050098768,-0.3918732286705707,0.1847207943550793,0.4463261142182698,0.506928005193008,-0.33289251949285087,-0.07353142958417096,-0.9578992063246597,0.03653932612370712,0.615155807229626,0.6099498813056018,0.35217102627911484,0.7587304071411948,0.6435567346570071,-0.905239476884128,0.2085925080031722,-0.07651237351497801,-0.36394420523723875,0.6520533236932765,0.42103611237856425,0.3162374945513623,0.333242203808189,-0.1733144324198058,-0.09809924264704034,-0.3365718485776096,-0.1642939825706622,-0.7269183580728146,-0.6791560258778352,-0.5943400022206993,-0.5426457013731337,0.8375364754745813,0.482200405503522,-0.5129138343851724,0.4504445642512892,0.7320648726494441,-0.1529310752915902,0.26667155337971776,0.9556569906623589
