,"XM_008378954,1","XM_008358718,1","XM_008339015,1","XM_008378862,1","XM_008381409,1","XM_008372268,1","XM_008357852,1","XM_008347563,1","XM_008395865,1","XM_008347928,1","XM_008352752,1","XM_008390007,1","XM_008346127,1","XM_008391412,1","XM_008375822,1","XM_008342092,1","XM_008346561,1","XM_008392658,1","XM_008340249,1","XM_008357031,1","XM_008342489,1","XM_008365736,1","XM_008353259,1","XM_008385535,1","XM_008392645,1","XM_008346577,1","XM_008392118,1","XM_008388475,1","XM_008357834,1","XM_008353031,1","XM_008359318,1","XM_008392497,1","XM_008389619,1","XM_008340728,1","XM_008341644,1","XM_008352864,1","XM_008353321,1","XM_008358077,1","XM_008339343,1","XM_008358066,1","XM_008390606,1","XM_008360876,1","XM_008348542,1","XM_008377120,1","XM_008367835,1","XM_008375192,1","XM_008379224,1","XM_008382874,1","XM_008351661,1","XM_008364214,1","XM_008395973,1","XM_008395429,1","XM_008341462,1","XM_008361055,1","XM_008367891,1","XM_008364242,1","XM_008371859,1","XM_008373586,1","XM_008366883,1","XM_008349204,1","XM_008343281,1","XM_008352749,1","JN381497,1","XM_008375404,1","XM_008349498,1","XM_008356729,1","XM_008385618,1","XM_008348256,1","XM_008368498,1","XM_008346417,1","XM_008392579,1","XM_008375174,1","XM_008372502,1","XM_008375050,1","XM_008344638,1","XM_008392222,1","XM_008380349,1","XM_008382862,1","XM_008366401,1","XM_008370181,1","XM_008382964,1","XM_008351730,1","XM_008388172,1","XM_008348226,1","XM_008393407,1","XM_008352977,1","XM_008357035,1","XM_008369353,1","XM_008346320,1","XM_008377122,1","XM_008370383,1","XM_008348634,1","XM_008386805,1","XM_008387564,1","XM_008366364,1"
"XM_008392645,1",-0.838678852374706,-0.059991248060003284,-0.6793038330937656,0.25288959495960234,-0.3757016401055988,-0.1826513228950144,0.8425704485060016,-0.052895460499741004,0.8552585711427122,-0.7734244016884962,0.39880976936042467,0.2176163702383055,0.5669363565000936,0.49451006152729515,0.37538611663065613,0.39148624143148175,0.5254050577893234,0.7179429807819495,-0.808984056698025,0.16072562072557653,0.6848412383850386,0.46977636913401155,-0.5036864059754318,-0.6473554351286284,1.0,-0.07787470848171237,0.7552267402949484,-0.5134832387102899,0.04200000410217725,-0.7647692966833834,-0.5287629893280972,-0.9061458665719485,0.5082686753173575,-0.9635131869513379,0.3511127345101115,-0.020116683244228897,-0.40613503922293853,-0.988352222043021,-0.8251585149865773,-0.43871936886989543,-0.2744184882787664,-0.5350422473655094,0.25488897145749406,0.3246291457482951,0.3391382943062669,0.14815778713809058,-0.07647657897417313,0.5919529680663812,0.5271057609713699,-0.07389764652678703,0.056734480293940126,-0.6246180887310865,0.2865608246231472,0.41411387752682766,-0.0400756709518667,0.7105147187648099,-0.3486751428021238,-0.832741274812482,-0.28073416528103073,-0.5616920874190686,0.7935754448038902,0.3962221837527028,0.14675546255756233,-0.0739371350580514,0.5455321514508528,-0.0773510849140946,0.718647858415143,-0.9418071487005947,-0.4012212948526538,-0.1589073996303825,0.9328909584112751,0.13766150647000558,-0.23946039788060894,0.7211899987327196,-0.079879785242162,-0.6473554351286317,0.6938937385899782,-0.11075762772893767,0.6156884605684853,0.9661856304125266,0.22096367945960832,0.6268990985996147,-0.7035372904273723,0.9463446547045034,-0.9317038890501431,0.9531188649325611,-0.593547758574555,-0.17631745787176292,0.8555496551812295,0.295168416997615,0.8717623924421389,0.4479595272586728,-0.40186906052058147,-0.16726529601842022,0.4961378922651616
"XM_008346577,1",0.1995170656461371,-0.5225276729334809,0.754211257811443,0.31688692035173305,0.2966383316946674,-0.6153169299637437,-0.3314253144936583,0.30949490069438024,-0.24096652160932672,0.07612311461697999,-0.8617977386802662,0.513676764422179,0.15404927019751577,-0.2741362787664393,-0.15565145889099144,-0.18056381150905798,0.48451401379884834,-0.21262541305640545,0.09352129521117596,-0.009397354597757378,-0.39738548690769837,0.3406878918903568,0.17790317263392738,0.14907285484774002,-0.07787470848171237,1.0,-0.21813404408132686,0.30561014572524736,-0.4472155831159379,0.5793298081882243,0.5340583438824849,-0.07959551269702861,-0.03754905582360586,-0.121067315969114,0.11922463709930597,0.1428052240995073,-0.21192890054969502,0.07656102022351656,0.20688945265726139,0.3914264337478856,-0.3772402454513086,0.5819180859671946,0.23367072874587905,0.07986115435339768,-0.5570878928228659,-0.24253727361291125,-0.40013624088177424,0.21821969139065686,-0.49611243145712147,0.7573384560771909,-0.07967037442378205,0.43554155254004023,0.21666530862267386,0.05315957561400879,0.3318254639229525,-0.49976827585760725,-0.37895518135644307,0.17460669056711633,-0.5442262415734151,-0.1359997397703125,0.5064450937761246,0.2492018604055863,0.5538574702786054,0.48112708198541115,-0.2357025222860433,-0.35572936142060224,-0.15383334481464844,-0.11925409054364372,0.23416043843411133,-0.09986463406731001,-0.4103861210049711,0.30964900828929226,-0.8708495067125961,-0.520225593778922,-0.3495121204206574,0.14907285484773994,-0.20910875799103673,0.97280088858174,-0.1941661109324242,-0.2820063413495822,-0.019000954066462364,0.2031793893133698,-0.0465123528181093,-0.1513514574609483,0.14141565108465656,-0.3195696858188435,0.22025840986153675,0.9019621016523174,-0.3954463155354562,0.11331050090509827,-0.5307476441022758,-0.7753204050381195,-0.16870878887526844,-0.7163256388163427,-2.3570252228768496e-06
"XM_008392118,1",-0.500358841599994,6.879524152465723e-05,-0.6936856684568463,0.22570822570178933,0.001893230048052013,-0.0017200966173582845,0.6011314264600133,0.4252663848988398,0.3776316132843864,-0.6738323988394432,0.32751512683499895,-0.19605803119042844,0.41765382356457503,0.9326731904229199,0.6269241204202182,0.27849926328856917,0.2961564954795785,0.32123033890086583,-0.9624156505888123,0.11577434495719323,0.352757656097866,0.14074644130988911,-0.5640752536953334,-0.949551255170581,0.7552267402949484,-0.21813404408132686,1.0,-0.751102120914822,0.35143493849656765,-0.7592031326394496,-0.4284792384134989,-0.7342509910977401,0.64989261228953,-0.7391557953501705,0.3238383688126597,-0.27404461145470577,-0.40744422557191756,-0.7272023664425626,-0.6179622881283857,-0.4685396626318002,-0.12509575069616372,-0.8298189197403723,0.07911830847037651,0.1488707309085563,0.11494261457875507,-0.05919151990753098,0.26064270388941163,0.3287604535948869,0.4309775887767278,-0.5640709634071194,0.34388319644213444,-0.3371657278694451,0.6035949394175584,0.02079707209624329,0.33999517205911545,0.6133438960361838,0.16172459968346328,-0.8631118942899352,-0.5358249071684387,-0.10650293037572689,0.4885282836460345,0.4360585309999638,-0.2759810937191404,0.10306583075113517,0.2069259120083465,-0.38040788501330847,0.40057331380874844,-0.6581560046687266,-0.5167013997637082,0.0890491456728832,0.6971092063714949,-0.0976837304337498,-0.08412755101931277,0.5528764810259427,-0.10393322695798274,-0.9495512551705813,0.9188785957099211,-0.11712670697545761,0.6414460080105494,0.8569711289220221,0.009193919364341068,0.2631955206050421,-0.38487406960881493,0.9260273106843431,-0.7020774615514942,0.7596259112139621,-0.4593061119363683,-0.26988364660743724,0.7150375932948437,0.06617030695374758,0.67235202705875,0.7666669057354687,0.003343992583145635,0.37203119360935727,0.40524477638358725
"XM_008388475,1",0.581804623529826,-0.587560623411595,0.48747822435254357,0.12357450972058293,0.2857196711126932,0.22881902211945168,-0.21692396960238328,-0.17075532547877778,-0.2931799818080117,0.07942307722690822,-0.4335944623455115,0.6704568219169789,0.23514874096917318,-0.6310623660366771,-0.9729560068835789,0.23308855366371917,0.05138306959314588,-0.5674736650054744,0.8018969158413684,0.5487054385208576,0.05487813799950162,0.41994652135866356,-0.07302401235047846,0.6229910500189043,-0.5134832387102899,0.30561014572524736,-0.751102120914822,1.0,-0.8451097369795519,0.3958432798226882,0.7869655964039483,0.42249131686107305,-0.025366205992159496,0.46291684800016863,0.35828390090643714,0.8228097471411954,-0.2650046231598312,0.4703786781616043,0.09079766920545947,0.9023680416036133,-0.5338490148727487,0.5801658540321394,0.5673839494115077,0.49311495027019575,-0.43883882405644226,-0.0026387544992318287,-0.7871310461913978,-0.5713139217579253,0.08989313687953565,0.552899847939587,0.042587674435467786,-0.11737244283063601,-0.7743108163188375,0.5312097803878983,-0.5892311929052572,-0.7744153839497525,-0.5924260043013256,0.42500721917973433,0.2256315889975657,-0.36247403681645946,-0.23565277214945826,-0.7966376872571123,0.7355676916497672,0.14941593708670955,0.004100438931337612,0.5082894247397659,0.13911221926376355,0.3609557612828848,-0.10900622238201173,-0.6691839127901787,-0.4731312926043313,0.6525498320741693,-0.14685176471204148,-0.1262223855055438,0.5828787855243956,0.6229910500189036,-0.5384856680135682,0.23425972379415164,-0.02658818046287113,-0.6254651240166949,0.6121065573296216,0.30350104708094205,0.2741443300060072,-0.6773174664294712,0.7076117517099331,-0.6344659325120094,-0.1621961418312842,0.27317851572481944,-0.3028578507314965,0.5824997844395259,-0.4481997349234343,-0.625988590900287,-0.5248201774671981,-0.589334253515745,-0.7968801473675817
"XM_008357834,1",-0.334312611715097,0.8779171746952127,-0.24532126494096096,-0.48921263805842785,-0.36202900363069046,-0.1908737784877429,-0.21175050793287875,0.08303929442343785,-0.03383621284161862,0.4044290268755653,0.3912758457976543,-0.9495006656922802,-0.6897452819802636,0.3164427532181772,0.8786912499669093,-0.40482337700180177,-0.34363197665456496,0.39657416927933303,-0.3678152672865192,-0.791205351258537,-0.380187209510229,-0.8316410402885622,0.46645238250096993,-0.19999999999999996,0.04200000410217725,-0.4472155831159379,0.35143493849656765,-0.8451097369795519,1.0,-0.047882408974901224,-0.7605715378148825,0.11074154761956946,-0.407435023955386,0.06089988566087712,-0.7330100336801688,-0.928748491843213,0.6102941680744175,0.017825890406344504,0.35340545723926386,-0.8536554892261012,0.880661093555418,-0.2927735769364894,-0.8891224465798278,-0.824840868281939,0.41522843016441885,-0.10846982268957868,0.9921278445677674,0.2927633300102955,-0.33796918045193935,-0.5524572525356312,-0.08047683955115147,0.39209325453015065,0.5573041240831502,-0.830150229597738,0.5086171293847305,0.6294083348992247,0.8243483875650682,0.0737250747389638,0.1596571313310089,0.7417414499377352,-0.2675677261588968,0.6675214951757454,-0.949848531258323,-0.38729785049388993,-0.31622776601683794,-0.4826919686638199,-0.5385881818489455,0.0897582242685507,0.4537392173690629,0.9048444392063676,0.09532516154411942,-0.9278880873602259,0.39297764227161147,-0.17912177289530945,-0.553547585242195,-0.2,0.09285360472271553,-0.39790438341970236,-0.4018085584808496,0.18453848464608086,-0.8441680228576829,-0.7402635075718229,0.13640316360400434,0.21122004552949278,-0.32234548162203114,0.230010740043344,0.5380257092805958,-0.28077865570119875,-0.12102441665927967,-0.8596997921240705,0.11900395772817433,0.4909131965194984,0.8532719296698054,0.7722678302331561,0.6324555320336759
"XM_008353031,1",0.5243851265993726,0.07041187682646864,0.9636364144714745,-0.2344555892668104,0.14892662719989938,-0.41973687282009714,-0.9071738257393784,0.04936519455273898,-0.6625891889560471,0.8337326768835812,-0.6939854262843248,-0.0613600027186594,-0.6109732745299616,-0.6847082201727297,-0.17538441840097807,-0.5446300069456071,-0.15496212391879918,-0.37979983416685426,0.6784122811005096,-0.4584729003366488,-0.83623635387487,-0.3826826260286836,0.7779489376407601,0.7236322976891603,-0.7647692966833834,0.5793298081882243,-0.7592031326394496,0.3958432798226882,-0.047882408974901224,1.0,0.4131567321229776,0.6973591590125316,-0.7104506019158904,0.666853632857892,-0.52822842142994,-0.1549630237001885,0.4636272037955899,0.7754323826682283,0.8825836392314158,0.2809928108637881,0.2971139299442399,0.8599844314706947,-0.3645860990620539,-0.4955194275848631,-0.36972323175043664,-0.24926813432983128,0.06597143634940039,-0.12688665145444628,-0.854309828819589,0.5615628841863691,-0.25434945092162753,0.8288791799191427,-0.04351608712970116,-0.4775755064037779,0.2557484108638293,-0.6000296260851896,0.1438183393623279,0.8780892011670601,0.10465408332977284,0.48902886258547906,-0.32618974884004265,0.08268317905588124,0.036663416750029015,0.09150200522496658,-0.6001483351800081,-0.2270538038666235,-0.781632144642894,0.6185603470861714,0.7488365632076427,0.3385590372595519,-0.898670867025932,-0.20788310194919302,-0.26773385641539066,-0.9333897218960238,-0.3639547992364301,0.7236322976891604,-0.8096787451426972,0.5399876908294887,-0.8386196965773883,-0.8738064238492116,-0.4536037001392792,-0.5436189130420911,0.4912163059751065,-0.8069326784249141,0.6386736662434604,-0.827486826810225,0.8090148609985707,0.6611750805403201,-0.9669032974459256,-0.42800380215687833,-0.9295921472898087,-0.8236423765745245,0.4032036031463836,-0.25421335892452096,-0.12171718344354875
"XM_008359318,1",0.8266593986023648,-0.8115457148654526,0.5778174043087078,0.4351596111169755,0.7671857243824147,0.23019433278533888,-0.30295694438633264,0.29150892575990134,-0.5956140509202854,-0.01560287737703682,-0.6730172566873627,0.589192008114906,0.3484822223962428,-0.20198233922171874,-0.7291244896535506,0.06068414743238407,0.04094367383739071,-0.8669914131653244,0.4797172992493359,0.586698258635297,-0.19062331046456363,0.43231271003733096,-0.24229759254509475,0.19903008221113258,-0.5287629893280972,0.5340583438824849,-0.4284792384134989,0.7869655964039483,-0.7605715378148825,0.4131567321229776,1.0,0.26528819927329306,0.27734449264172206,0.3623721660426962,0.5247828702970051,0.6486467483112459,-0.40985812073943917,0.47566321210308915,0.1465104344225045,0.9152011768780884,-0.6452389881233977,0.33756618886510176,0.6166057086042056,0.5087625961304968,-0.6899578056235063,-0.08394244951535014,-0.6876819494012167,-0.5241311761421928,-0.06844790612564634,0.32782657154232336,0.1654029160080025,0.15714834745483894,-0.2842052938986919,0.3307595725539803,-0.07098853943290746,-0.9475802735313351,-0.32225608567049696,0.2070248959187095,-0.3538697539437077,-0.20107113348217356,-0.09717882844257505,-0.6100416940982019,0.5992403355016969,0.6171908163843088,-0.13420837426604054,0.1925925362854827,-0.013524790024613431,0.39772073553997495,-0.2886919271471225,-0.5874399909435775,-0.6217087020284919,0.6767947647057329,-0.3246006795588034,-0.3126769032277114,0.3737385521108689,0.1990300822111316,-0.18298248552345617,0.5907830455163825,0.12493968112901943,-0.5939525376845056,0.5010833868737069,0.24328213509111676,0.2597092964744294,-0.5257923323444031,0.7394012739306416,-0.6840733390760195,-0.1291940635402111,0.40724693871187984,-0.34204302707684003,0.5014266620740211,-0.6278282910348065,-0.529514879170429,-0.3835680280463695,-0.4084703381301996,-0.7252406782210344
"XM_008392497,1",0.5714991675855285,0.32270545298164977,0.5666972221007064,-0.6301382948784148,-0.01091915916924618,0.005318673792364646,-0.8465489578048664,0.05546699237322174,-0.7348215905696003,0.8099161117195585,-0.31697166038582153,-0.37047923977495834,-0.704969825796551,-0.5413199244476326,-0.30111236439834155,-0.17577700210168154,-0.3531757234520829,-0.49675369328440966,0.8299421641998874,-0.28923559110220187,-0.6468450446061355,-0.6411339980623044,0.6298574836608639,0.7575531455960106,-0.9061458665719485,-0.07959551269702861,-0.7342509910977401,0.42249131686107305,0.11074154761956946,0.6973591590125316,0.26528819927329306,1.0,-0.6802092617685149,0.9736677584349385,-0.5309475622238916,-0.03160383986491467,0.4111067625535157,0.9484687925207129,0.7823610331212637,0.31671836891408955,0.4367161596263875,0.6009584224151892,-0.4300084755112696,-0.4842633577373777,-0.32404610178291154,-0.3866212998832417,0.21215131450417393,-0.6574678973225321,-0.4225502264707246,0.1083497695747486,0.12588875952569756,0.5132497227884911,-0.4412229372120617,-0.46433838307806596,-0.1674402135173476,-0.4213093157050541,0.28990564412228176,0.909607186257062,0.5721388155050199,0.6578823352328796,-0.878934832444969,-0.31238183004497116,-0.21838864379468625,-0.34663974519150914,-0.6954764203383353,-0.05683098585133298,-0.6945757771145025,0.7915207203943495,0.5432164247696046,0.31641560884714093,-0.785968935827994,-0.3727782843671366,0.23826291856847076,-0.582047179434596,0.16834488411083576,0.7575531455960105,-0.8106872625208802,-0.11538121824580237,-0.7113999780980574,-0.8759377754099651,-0.29929805071779036,-0.7072563113500195,0.8671058799328545,-0.8837661109175683,0.8313993588544827,-0.8607441294019766,0.6152127520245255,0.18221867723737695,-0.8177527542000047,-0.3475979707994637,-0.7052107482142698,-0.3323006434377621,0.5266166415429892,0.21713367800990827,-0.48883363184668194
"XM_008389619,1",0.01567745231271801,-0.6921980378478956,-0.5234175733225758,0.6744301340505119,0.4950455873733229,0.4443140328564157,0.7017588547502396,0.32246313830006024,0.2292244210320654,-0.9045253909760302,0.11997644252695971,0.45132113823332515,0.9008131192599729,0.7172910476730346,-0.13353884318220435,0.484330090522817,0.2650519611729392,-0.20575008927838198,-0.5689087107565169,0.7983679144507349,0.6094531881165991,0.7090520892979868,-0.9726632603779134,-0.7895236770348636,0.5082686753173575,-0.03754905582360586,0.64989261228953,-0.025366205992159496,-0.407435023955386,-0.7104506019158904,0.27734449264172206,-0.6802092617685149,1.0,-0.5805975485212771,0.9175786453350449,0.4601928959534888,-0.7881836563649605,-0.5547022815082809,-0.7868192168264153,0.2602867400477349,-0.7677983499810326,-0.7048826200984452,0.7735008428704783,0.8116627545126462,-0.16380175396632796,0.1616508190299897,-0.473873542926755,-0.061271458469815986,0.6940780097229614,-0.35081342165731616,0.36068002083485623,-0.5937051009679353,0.13619878489080706,0.611630289358054,-0.03260030052967118,-0.0358402121002499,-0.29022306328156855,-0.8663279074807694,-0.6321603535504078,-0.5939015834915913,0.4560861111408403,-0.2817852923750378,0.33498641583538863,0.5167958391100878,0.47825291831040617,0.16078015560306266,0.725732070418619,-0.4487455544097098,-0.9587248088402902,-0.6556438076798626,0.48105638501279363,0.6513899385508446,-0.12572196108267078,0.6367013702435541,0.41454354189129516,-0.7895236770348644,0.8517180064683955,0.07810468404663967,0.9651891683920706,0.5645532310229304,0.6910003001744545,0.7208638627461603,-0.4151738259157426,0.6007341130444149,-0.25066623139166205,0.4339623625913039,-0.8586945164663005,-0.2555106976682074,0.7444785868454089,0.7001537099139128,0.47263254106576175,0.4622335078625312,-0.611696530124742,-0.027032903736486338,-0.21069069801783358
"XM_008340728,1",0.7096283115593681,0.23096538903975308,0.5401536252134937,-0.4639594935858724,0.1696030690082507,0.1943568546618659,-0.8060214360066393,0.00830347870427626,-0.7781887767096242,0.7811354458896198,-0.2583214636722595,-0.33580488076213605,-0.6422182281616219,-0.4970829165311517,-0.3522862513891865,-0.2594613906678443,-0.5110052051202741,-0.6082792690834951,0.8313350569204438,-0.19859187422240573,-0.6113317098255528,-0.5805441779221052,0.5328633340321439,0.6961408921086637,-0.9635131869513379,-0.121067315969114,-0.7391557953501705,0.46291684800016863,0.06089988566087712,0.666853632857892,0.3623721660426962,0.9736677584349385,-0.5805975485212771,1.0,-0.4362313898343986,0.004650104818136402,0.42692757392174235,0.9753327822595169,0.7796001087428452,0.36014805595257343,0.3814539298570236,0.5031850713542964,-0.3471698430657508,-0.3912535238366138,-0.27207751982893574,-0.225017741244239,0.1670471064458847,-0.6720803106402966,-0.4074387589790723,0.002737900041652384,0.04103631006545929,0.5099934695197659,-0.4119166615786021,-0.4266957515675461,-0.11910467579548525,-0.5361113540135055,0.3546004912200604,0.8568408212430437,0.49432348105049956,0.6126109042511126,-0.9099932663992909,-0.4190060740856879,-0.23118901426645885,-0.17815606394368655,-0.5823255245795406,0.08071611857837141,-0.6816528229527792,0.9014061934202147,0.42861140213853116,0.22187607170297088,-0.8253389075174233,-0.2654007246696782,0.35305921367168475,-0.5900006511907409,0.18852412845236996,0.6961408921086639,-0.7348108323452902,-0.11773400846876951,-0.632157924287144,-0.906720353692034,-0.2331122086023158,-0.6811615910533313,0.7945256154287149,-0.918787163859475,0.8905629072008977,-0.8883828290041891,0.5668371231251148,0.06440087084922987,-0.7935702119566953,-0.31451822339697527,-0.7378302721641357,-0.3082852196666573,0.4646779431564852,0.26977240559463944,-0.5203729564854526
"XM_008341644,1",0.15511184169444958,-0.8778550034894436,-0.31040352655465264,0.6821941944037421,0.5046170174769051,0.441799251488812,0.6210424669876377,0.1935752182969447,0.18783622365709207,-0.8499078144610273,-0.051956142091056014,0.7334955757085865,0.9638453658568431,0.3945481917161804,-0.49855197625814396,0.5670365166942923,0.3358184337402464,-0.32742308966853334,-0.24460550765564426,0.951237529240339,0.6384997387264334,0.8747275347083892,-0.9340619620167924,-0.48760222568398087,0.3511127345101115,0.11922463709930597,0.3238383688126597,0.35828390090643714,-0.7330100336801688,-0.52822842142994,0.5247828702970051,-0.5309475622238916,0.9175786453350449,-0.4362313898343986,1.0,0.7619557657518271,-0.8545900662569317,-0.40942362942294075,-0.7486136621821174,0.5700332308474079,-0.9456184010708094,-0.4074373324066325,0.9598157150142993,0.9658607915114382,-0.2954674087808564,0.15981983939768468,-0.7802062780726263,-0.21039395635660926,0.6972152731849792,-0.04329964441189764,0.3266928007016456,-0.6412424607858097,-0.18101879529412326,0.8246892016831957,-0.2877481356541407,-0.2862695341931336,-0.5744062453173142,-0.6697829981225776,-0.4956564507575388,-0.7596416765845148,0.41695810107505243,-0.5326314956630951,0.6521647744876127,0.5137170783053097,0.4909573869273777,0.3493346730451719,0.7856756704651577,-0.3632487297076862,-0.9216179041114012,-0.8877858038168772,0.3273881526242869,0.8797527711905737,-0.22868755091623857,0.5802385594393306,0.5915513928435977,-0.4876022256839814,0.5845921507402401,0.18077042032158339,0.8992512718612679,0.3385577801307272,0.8971133250632848,0.8516041570484152,-0.3431110584306018,0.3460595832622036,-0.03337553712045265,0.22119118084025216,-0.8885768167194548,-0.10146332894308105,0.6179469535202395,0.9052865409864183,0.3188582728056915,0.1591380919050157,-0.8242868882404338,-0.33186473544632933,-0.46019022220425654
"XM_008352864,1",0.2732588912189893,-0.7651596960144607,0.009591244213522318,0.2893603387209662,0.2317399397433501,0.3432779221458819,0.29996161728591764,-0.052266003768140244,0.0647555852118385,-0.4859639633928972,-0.20828638065250316,0.8253878369501305,0.6949671317480558,-0.20793234206448233,-0.9141000875874659,0.6518163394318489,0.3403771593928149,-0.3925599662764048,0.37725329118770823,0.8895539367326457,0.5207437055896337,0.746218259454549,-0.5752197449891487,0.17099262225251669,-0.020116683244228897,0.1428052240995073,-0.27404461145470577,0.8228097471411954,-0.928748491843213,-0.1549630237001885,0.6486467483112459,-0.03160383986491467,0.4601928959534888,0.004650104818136402,0.7619557657518271,1.0,-0.698873040739591,-0.016183427368033534,-0.4769867422297292,0.8513971980148177,-0.8476014559542164,0.14554405508101587,0.8816369076339884,0.8553327461282755,-0.4043717371837646,0.0033757324946223147,-0.9370060675729524,-0.5178479123430783,0.5975492980727632,0.3541765248698016,0.3104216922412977,-0.6003420606703791,-0.7400708793694926,0.8752105635271519,-0.7328558749857927,-0.47652230873825646,-0.8097409674809947,-0.12027063190882123,0.0469455295649016,-0.7029016458115455,0.07326204601926896,-0.8179387164499827,0.8588564932429754,0.1433037625003856,0.2816997728781778,0.5237867362236434,0.6454823762084705,-0.1093213712734269,-0.578576403790771,-0.9254189577200599,0.03732088562178549,0.8536455883627961,-0.2085010364441702,0.41376202759620656,0.8190840152883754,0.17099262225251624,-0.04743930073105316,0.08560493792937142,0.5111876380643581,-0.10466758718233558,0.9417215501500852,0.7192696656899851,0.014907980338217565,-0.16501981443340977,0.3407523830309446,-0.17291358674895307,-0.6842809846796224,0.0726478282546665,0.259216380912879,0.9370323348846715,0.06139447964159823,-0.22399832338122588,-0.824372804757657,-0.5772390133348948,-0.7866294389468872
"XM_008353321,1",0.029156869615681556,0.733444602719906,0.2365481661410224,-0.294529447328309,-0.23171257838822168,-0.057962156815615444,-0.45926428200381975,-0.5149554516516461,-0.11444060928502686,0.8080223129908055,0.2773625458256156,-0.5981153710713123,-0.844830809436044,-0.4360875062692545,0.3819228943456173,-0.8220470711682677,-0.7113701483248634,0.25378694088937814,0.27153051048863486,-0.8195733111547044,-0.4769388779519195,-0.6966378944633996,0.7888751925967925,0.43876067387232354,-0.40613503922293853,-0.21192890054969502,-0.40744422557191756,-0.2650046231598312,0.6102941680744175,0.4636272037955899,-0.40985812073943917,0.4111067625535157,-0.7881836563649605,0.42692757392174235,-0.8545900662569317,-0.698873040739591,1.0,0.3839281040833556,0.7246964286584923,-0.5629626013103477,0.8677909266572083,0.25216972522229913,-0.8004680404604408,-0.7737804810434743,0.5861737548765046,0.34577876182249,0.6596588914410475,0.3368085408590854,-0.6917668197912041,-0.0896370652005064,-0.7043266457243129,0.5898119517229282,0.21200033981680258,-0.6872457450754731,0.34200807002241346,0.09815231185999786,0.6501220941971975,0.5702945174193194,0.4147751708824026,0.558331609362168,-0.40433691450295844,0.33797926338086265,-0.6394372524420995,-0.18566422807647082,-0.09789160822407414,0.07180908718157472,-0.7115711386925742,0.5585604043891884,0.7516223707343048,0.6690463873395197,-0.33760688120080307,-0.6291305274733829,0.5133106285871939,-0.5817418989050711,-0.6276118466449448,0.4387606738723236,-0.48179772391137915,-0.22008200607544987,-0.7779235105891664,-0.36467930449029046,-0.7661770454057929,-0.7426709109711201,0.03319759195023624,-0.41540880047400075,0.054147355705433595,-0.19381458709252117,0.8016604408073034,-0.19347661142035089,-0.5333500588626023,-0.8562267903503892,-0.325973877512484,-0.1864548093217234,0.6156645480039205,0.3401862005183381,0.5140890879392712
"XM_008358077,1",0.7820769523874036,0.12660033772951715,0.684950344643891,-0.37712526033947635,0.2888705761293038,0.08563645193605958,-0.8895562132043255,0.13609722216083006,-0.8756022544839791,0.7957756185072127,-0.43948026557446707,-0.28274468653185225,-0.6188797169184502,-0.47655903515816883,-0.32728853810249126,-0.3269043376800708,-0.4400012732823359,-0.6895924665397227,0.798893183764666,-0.21240495023278225,-0.7321774055285545,-0.5431309530115594,0.5524927625694765,0.659628589250357,-0.988352222043021,0.07656102022351656,-0.7272023664425626,0.4703786781616043,0.017825890406344504,0.7754323826682283,0.47566321210308915,0.9484687925207129,-0.5547022815082809,0.9753327822595169,-0.40942362942294075,-0.016183427368033534,0.3839281040833556,1.0,0.8389993366674316,0.4164541011902662,0.32089568043458255,0.5657515190864243,-0.3210437637999656,-0.3960993812147932,-0.4025952284515235,-0.28572815598255363,0.13532917936399633,-0.6290599760146799,-0.5281814569492974,0.08774814101269482,0.04667347643996361,0.640645071529923,-0.29223091417106634,-0.4698950877107605,0.02676999250407361,-0.6414425217391008,0.3509195692564162,0.8638877688033033,0.3195750002077947,0.6359818412924964,-0.8163179683565804,-0.33782682640947137,-0.17819710945495426,-0.03365476573754182,-0.6580892240463528,-0.03958155087032344,-0.7497461399635119,0.8970834172769849,0.4550482950178399,0.2382698955698952,-0.925672496096878,-0.230334864663887,0.18613103105889284,-0.7180246874732192,0.0873004480714315,0.659628589250357,-0.7219404901447093,0.09586822045315806,-0.6570187740556445,-0.9561175916797491,-0.27307128556325133,-0.6776390747325177,0.7964900407500219,-0.926562052032324,0.9227564241901154,-0.9559317717403382,0.6266371202303292,0.23652718095506473,-0.8786458769081088,-0.3279377051409304,-0.8622957221099959,-0.42012222937865384,0.4799622725363943,0.19260231456524657,-0.5025493239923987
