,"XM_008378954,1","XM_008358718,1","XM_008339015,1","XM_008378862,1","XM_008381409,1","XM_008372268,1","XM_008357852,1","XM_008395865,1","XM_008347928,1","XM_008352752,1","XM_008390007,1","XM_008346127,1","XM_008391412,1","XM_008375822,1","XM_008342092,1","XM_008346561,1","XM_008392658,1","XM_008340249,1","XM_008357031,1","XM_008342489,1","XM_008365736,1","XM_008353259,1","XM_008392645,1","XM_008346577,1","XM_008392118,1","XM_008388475,1","XM_008353031,1","XM_008359318,1","XM_008392497,1","XM_008389619,1","XM_008340728,1","XM_008341644,1","XM_008352864,1","XM_008353321,1","XM_008358077,1","XM_008339343,1","XM_008358066,1","XM_008390606,1","XM_008360876,1","XM_008348542,1","XM_008377120,1","XM_008375192,1","XM_008379224,1","XM_008382874,1","XM_008351661,1","XM_008364214,1","XM_008395973,1","XM_008395429,1","XM_008341462,1","XM_008361055,1","XM_008367891,1","XM_008364242,1","XM_008371859,1","XM_008373586,1","XM_008366883,1","XM_008349204,1","XM_008343281,1","XM_008352749,1","JN381497,1","XM_008375404,1","XM_008349498,1","XM_008356729,1","XM_008385618,1","XM_008348256,1","XM_008368498,1","XM_008346417,1","XM_008392579,1","XM_008375174,1","XM_008372502,1","XM_008375050,1","XM_008344638,1","XM_008380349,1","XM_008382862,1","XM_008366401,1","XM_008370181,1","XM_008382964,1","XM_008351730,1","XM_008388172,1","XM_008348226,1","XM_008393407,1","XM_008352977,1","XM_008357035,1","XM_008366899,1","XM_008369353,1","XM_008346320,1","XM_008377122,1","XM_008370383,1","XM_008378026,1","XM_008348634,1","XM_008386805,1","XM_008387564,1"
"XM_008390007,1",0.13195941637984449,-0.9111909276864945,0.4790515201732025,0.8959073880244978,0.9155799313305094,-0.10327372899376895,0.29057564932603963,-0.9830956711079266,0.11529494197520238,-0.9009136912095222,1.0,0.684072917710149,-0.47284233009894666,-0.9431545498953436,0.7649272289159819,-0.7908471342927432,-0.8534308205416666,0.8164119119278234,0.6458755388333337,0.15393252350849,0.8540616441270116,-0.7835729326956973,-0.17629394324433523,0.4781943703331577,-0.8702726859184284,-0.5320245822961084,0.5365457943476054,0.8463811220699827,-0.7181340229485872,0.0008179770749437115,0.07492132363099846,0.9267794155862222,-0.2588780963250161,-0.554828986147065,-0.5641098355700264,-0.04851590187999391,0.32349922260599673,-0.7585639404858739,0.5028928079602719,0.85389171540205,0.6821651330984397,0.736854278452084,0.574540889370776,0.08171029018612777,-0.4469283334764726,0.37352154983830527,0.3037157980086145,0.5395019489183325,-0.48578245262898984,0.36570019902306905,-0.6273716844248918,0.23890036803286205,-0.7041586321164909,0.10583298923540084,-0.17137970303960304,-0.6217970623689425,-0.15129433212792562,-0.7469420337080558,-0.1728145725104751,-0.534226207363627,0.6175773665840262,0.11641807021142733,0.33693023058400395,0.018800345101080418,-0.5864822188773147,-0.6150673576870826,0.9084115518549438,-0.656734259613847,0.4112543523503478,0.6716021336655474,0.9643085861057494,-0.5518336179185835,-0.9593604323075104,-0.04794948424884032,0.5842286200821145,-0.17160498503755828,0.9310548863953247,-0.2030228049186852,0.476686387473667,0.5913929430553624,0.9693631767231442,-0.28081548748942975,-0.9578584313626213,0.34799689663811845,-0.818862305064858,0.620837780717432,0.023726238959810634,-0.7214820541401762,0.623613958853432,0.31044794051149993,-0.771434054480908
"XM_008346127,1",0.6570504256351053,-0.6776258397977758,-0.014015509089249457,0.9318777715490139,0.7496702656814939,-0.7000523394805381,0.8518166588328253,-0.7907467318144952,0.18207176906616881,-0.3901127760679169,0.684072917710149,1.0,0.3023620380101936,-0.72174212859585,0.34797438802421415,-0.20287393284923247,-0.8427072544975158,0.9307088269836536,0.9319477187745653,0.8215997897086464,0.9447750317989645,-0.10998696976290061,-0.7707190645421652,0.5877822134028969,-0.24190144342398867,0.25342092591945764,-0.23922377663787728,0.9116754322010278,-0.9984272037333582,0.6718453750669436,0.4977407922404835,0.5816345924559506,0.3052294616135158,-0.5278203613296374,-0.9741181330978576,-0.5579353183028446,-0.38770041031640823,-0.41865778668785353,0.5072908544990283,0.9357741274778235,0.9896382263006158,0.2955074635445128,0.5473557980917398,0.32347745652252263,0.24406043093872848,-0.0813218778265027,0.8637747548642482,0.441745405367199,-0.9000542600343453,0.9201822166799661,-0.9380886675811908,-0.33246843192571734,-0.18859717060998957,-0.6359906008375396,0.496574293437733,-0.9242622677862601,-0.8168882179782019,-0.13562571590629383,0.5677599383566028,-0.9008141889861532,0.8028202266186056,-0.5759512473952128,0.8983923996801204,0.6657999457667795,-0.7187670083203213,-0.7028569167580397,0.7300023968921369,-0.5839099824819848,0.5675458651990014,0.9050914241016332,0.7878393765570559,-0.9221677061741193,-0.7137192239297436,-0.4187196895299078,0.8480720378667563,0.5451597501931649,0.7070143993885275,-0.7669363462039058,-0.26081495922896414,0.9884033155820576,0.7463114188509111,-0.8584851304740387,-0.7913968436835976,-0.27614949709607545,-0.28657743748229975,0.9929512740799871,0.3761798189796507,-0.29065680398202587,0.858548804053629,0.3035173074788271,-0.9728614389468925
"XM_008391412,1",0.727199593605996,0.298289856683236,-0.5119695834260855,-0.0397300420438758,-0.23865839877735032,-0.6304228396407686,0.6195424215087515,0.3248775498202836,0.05043302898273906,0.6343462045528766,-0.47284233009894666,0.3023620380101936,1.0,0.32451466053551,-0.46348601203648976,0.847398547097961,0.026558779374226304,0.049838007035431564,0.3392092783411188,0.7699723501085224,0.04485304008672081,0.8346680285262252,-0.7242991486122032,-0.07945245699708639,0.8094460297760457,0.9773189433449577,-0.954516764953105,0.03312206627462335,-0.25152565283841016,0.7820967674555508,0.3607345919396569,-0.42836917461416557,0.6152387663287855,-0.07207053716048765,-0.4597596228256062,-0.6048184021338432,-0.7808112474225238,0.3594077228082002,0.008520707927032968,0.03982070925233533,0.2651889684152249,-0.6934089765605295,-0.13470559231061435,0.4263044954206566,0.9515224034274515,-0.46592859036204026,0.565302387269451,-0.08669512557036446,-0.5169861572183022,0.6408553677838916,-0.34939233890261034,-0.7977008105592344,0.6430781792735725,-0.8915468984550021,0.7677151384142142,-0.30736367949869847,-0.7948543613684091,0.8750762628037924,0.8482709543465405,-0.44799062908987597,0.24137861841623912,-0.7772337412544892,0.659927600087729,0.8448744219290397,-0.04441660125700538,0.09691715697279243,-0.24201326805971035,0.020020747470324254,0.13360416428588948,0.27201085576322975,-0.3139286177534745,-0.430636000497808,0.3721759633143892,-0.4453580175544112,0.3526485090025152,0.7967808732492114,-0.3270013723774772,-0.6080446471723788,-0.9326562847537426,0.3875349473382872,-0.3200859806396185,-0.6866761390703294,0.33571155405634634,-0.6584873990118494,0.6225666220515091,0.36045877272045823,0.4388447292618739,0.5531345665206331,0.18172082086701216,-0.1995334407948309,-0.16156479203084176
"XM_008375822,1",-0.318788467026909,0.9801640826728114,-0.6201613415363999,-0.8798509523864801,-0.9936338337195787,0.03356251704151338,-0.26810883497790544,0.9216435721124515,0.15750367791092712,0.8889603313855715,-0.9431545498953436,-0.72174212859585,0.32451466053551,1.0,-0.8581864024889915,0.6021683625148753,0.9326189050039067,-0.8959990934448058,-0.6978367785991789,-0.2184905958274042,-0.8475391678625076,0.7351964699888127,0.3915324070958343,-0.38943680309942147,0.784373492517173,0.4198643479860134,-0.46465527521722616,-0.927719385824865,0.7484570290253921,0.014859982218485413,0.0900788857855599,-0.9486444585180781,0.06898901509141286,0.6352514021350845,0.6550813145300418,0.3186438422855282,-0.26926443697258207,0.8620508755455548,-0.7563654765662923,-0.9141304777534459,-0.7092177549326167,-0.4890478050111825,-0.32157346067615306,-0.3823086248369001,0.23583134240409626,-0.22200067523224118,-0.32227908209582495,-0.7829432157851837,0.5844613560660855,-0.4827929480856485,0.7710505411473114,0.05506651274163261,0.49577666842140006,0.06593640936231378,-0.030913853221533748,0.5670028158191684,0.25399363237824596,0.5522520213823208,0.03741888049435421,0.5741271585507839,-0.8148094196793216,-0.148130919661279,-0.4787743340644974,-0.2130242326671579,0.7316078700528231,0.5153604491152715,-0.8497926914966912,0.8289294604942037,-0.19738292808744196,-0.67622175964463,-0.9740327893818868,0.7127807525770682,0.8521653641811437,-0.11945003693311348,-0.6509901824770449,0.058182419295540896,-0.9989573727452467,0.3733677688659227,-0.446123181848387,-0.628291036498305,-0.9351403628890618,0.3242699054216272,0.9014548116329549,-0.41648929744357516,0.8162399780027493,-0.6424245232989072,0.14031566459556954,0.8418301694349869,-0.758739456437424,-0.31900938394880923,0.8429442785671889
"XM_008342092,1",0.2509181335127181,-0.9209493882934947,0.9171072559516661,0.5835068023157141,0.8667215501713845,0.4014717624720365,-0.11996134016198408,-0.690328415853602,-0.27687244319247195,-0.9419752185925061,0.7649272289159819,0.34797438802421415,-0.46348601203648976,-0.8581864024889915,1.0,-0.48136996273665617,-0.7917590565536503,0.5763143325146168,0.47145179270025867,-0.14988617961817038,0.5670537977980029,-0.8663246668527732,-0.13756472514032247,-0.10699627380034894,-0.8288136304689984,-0.6185408629197421,0.6810196825253675,0.6991461891692237,-0.3706601414203866,-0.35368911409120574,-0.5578700465974864,0.9396263357880045,-0.3737954082255097,-0.7534618880510427,-0.3396202325309111,-0.0948966364746413,0.658887989901069,-0.9918590540877608,0.7040039440610677,0.6523558643250353,0.29130130028795187,0.2684835231978476,0.049756452623506746,0.5244229316541426,-0.24451594739836557,0.4960909843319564,-0.1567336108795047,0.8175398825816622,-0.37074288187655013,0.14856000555848795,-0.5094357538960711,-0.056446154387490066,-0.5602376389574696,0.2312449935008939,-0.2831612489085059,-0.23862820037064716,0.062225982999662,-0.44848039165460646,-0.4000010051062256,-0.34920893276892984,0.6888111343935104,0.5335030798572562,0.166363338968908,0.05851344307469473,-0.3959225975096324,-0.022529736514350827,0.7396123712924574,-0.8940358567726696,-0.04390737775012956,0.4585160740415314,0.7296429837898716,-0.45437985583503976,-0.6737309002601035,0.30254097312110545,0.5150844551209176,-0.4522335900023637,0.8621164163034074,0.014067581240832095,0.6154320306126302,0.21117702967515445,0.7944943448484284,-0.018466551677955988,-0.5893925083156683,0.8044635384961826,-0.9575671943862168,0.23568394341093232,-0.28431617228545847,-0.8703540326962323,0.39607983191434093,-0.05885781785372108,-0.5033823394109377
"XM_008346561,1",0.49503075677642233,0.5284298746489791,-0.3161251769703953,-0.4980720778365378,-0.5176634351512311,-0.15215039850903528,0.12030813385229494,0.7118501011446122,-0.1855109804091343,0.7348898889972072,-0.7908471342927432,-0.20287393284923247,0.847398547097961,0.6021683625148753,-0.48136996273665617,1.0,0.35788574842394,-0.37721516200740723,-0.08810837427707945,0.31948326326115173,-0.41401370126030096,0.8071809389186744,-0.40170915379377764,-0.5008528095432656,0.8791726892576962,0.8091322174970443,-0.7690561174499341,-0.35549879710627097,0.2547354640618615,0.3612847644797197,-0.07784508189347049,-0.6192558783588945,0.4500117788365497,0.0602018636419622,0.0017820153974850241,-0.40586739727653215,-0.48480839215437926,0.40982628453885606,-0.08796360734287263,-0.3787784679053054,-0.25291537669140784,-0.9498657784410665,-0.5399815032778197,0.4597133057522358,0.894801687709063,-0.3879586211020613,0.05416373225896179,-0.12892994384915196,-0.11676289973003237,0.19515327614707287,0.05034469525189181,-0.7572468853444088,0.7517090516201881,-0.5770091349315866,0.5225985687410336,0.19668906726907806,-0.3789023739166975,0.9974631354555767,0.524855001235683,-0.02113017716423453,-0.03186421051940332,-0.3712449099153461,0.23978956969748239,0.5778374138861648,0.27611672788126024,0.5653262510193522,-0.5702923412463176,0.1435481704702195,-0.2676996087789932,-0.15982061957578378,-0.6721394757936343,-0.04110531770747382,0.730614364774858,-0.12264734381662393,-0.00736456601026187,0.4649442904857574,-0.5921994830787662,-0.2303571466112954,-0.7364742280056108,-0.13261438524148264,-0.6486538951025004,-0.23747336674596448,0.7459752039058876,-0.35709449061814735,0.6513499000849675,-0.16348117703166634,0.14697892277335847,0.5677649389182293,-0.21392262891558844,-0.42198628711776665,0.29841054328527394
"XM_008392658,1",-0.6171252735202187,0.9545020508821369,-0.509472211948912,-0.9273292723196782,-0.9633928321786771,0.23615503498975013,-0.5042742132202163,0.8875934041245725,0.002582973484867957,0.7747014866807245,-0.8534308205416666,-0.8427072544975158,0.026558779374226304,0.9326189050039067,-0.7917590565536503,0.35788574842394,1.0,-0.9078919369175117,-0.896317820512013,-0.4667356180360252,-0.9354075772442243,0.5408687831236443,0.5885754559264634,-0.2589516300022176,0.6029604428951548,0.15737798890622312,-0.20145045531566352,-0.9818806130982146,0.8509346175771224,-0.26618509900220666,0.007199549239249482,-0.9058736724806511,0.04590941059936899,0.8179065794591683,0.8350465655577263,0.40144235059248634,-0.13105743959023455,0.84092247612585,-0.7042485048855007,-0.9694947307124443,-0.7927840768123432,-0.30360904014536616,-0.39109012810935695,-0.5378637029217769,-0.06951122696541197,-0.2722000687409596,-0.46125171723042285,-0.7351059435071996,0.8250184545424621,-0.6940139176103709,0.8996799820268049,0.2787433456228074,0.4511570120638427,0.2952552988588576,-0.14865771793249566,0.7530636438547418,0.5195679799759422,0.2941387651197992,-0.14023729272705163,0.8157556452989932,-0.9169161803430175,0.08878935194688947,-0.6905367763912469,-0.5035853586846408,0.6403962460692291,0.415190727613397,-0.9042489944300239,0.9030872168898468,-0.3727855990642718,-0.8747775576616923,-0.8936219379029445,0.8611767077928936,0.8391284593519849,0.14923329220584156,-0.8794280307979329,-0.08771720999870745,-0.9233796870749633,0.4702302503205859,-0.13351308454780667,-0.7544089998834327,-0.9301873516450598,0.5988460119164878,0.8119089883645779,-0.2805524984220564,0.7283424451536845,-0.7742813829817369,-0.13668913570954472,0.641921173491559,-0.7460619812150764,-0.0841535080851999,0.9021815836551929
"XM_008340249,1",0.515048569087217,-0.8371931700256172,0.27138811900227927,0.9366590587292265,0.9044245977171192,-0.42226053983501544,0.604696954198236,-0.8623246851588684,-0.09753187099665264,-0.6009651292494012,0.8164119119278234,0.9307088269836536,0.049838007035431564,-0.8959990934448058,0.5763143325146168,-0.37721516200740723,-0.9078919369175117,1.0,0.8324436461117221,0.5972752809653835,0.9196692521081379,-0.36814068986965237,-0.693592235071688,0.6057538987066226,-0.4629395605182036,-0.008912071521260579,0.04906661258077391,0.9699001002787033,-0.9437828683943553,0.36541877845578563,0.25704319739725634,0.742600560485095,0.29132409849113505,-0.5153291611757298,-0.8816836497497558,-0.5928432812574892,-0.18319478930770836,-0.6122290795638479,0.7355273075616268,0.9760634605888744,0.9359336479559143,0.36360537472462967,0.37421837445420186,0.3942913101228065,0.048484871881660764,-0.09879409495908839,0.7004026180197525,0.6836374922747366,-0.7733312100295048,0.7872504729012252,-0.9341637796809219,-0.2751908099744908,-0.21704172809906222,-0.4654044050233198,0.42120291655697206,-0.7548018423962127,-0.6088666725965892,-0.3160381837887706,0.3982958677276771,-0.7460979916630436,0.8752140700808725,-0.27275294955195895,0.7788927198746403,0.5020464519415514,-0.8743135158261321,-0.7083237739062904,0.7464271215688904,-0.7099695243958017,0.3144756602800379,0.7856383458255213,0.9295665120331595,-0.9023929577101603,-0.7519770750888788,-0.08039100930125459,0.7427461767353808,0.38370404936873287,0.8932597246276068,-0.7237933796079196,0.0722804861400779,0.8939812187916449,0.8253658564337537,-0.6303857653861579,-0.8911072254288085,-0.006201894336059827,-0.4886508086131679,0.8916286966080679,0.0378047578612389,-0.6132728598210239,0.9440228704816902,0.4608756952758076,-0.9896246174138856
"XM_008357031,1",0.8071660854644058,-0.7269411993511036,0.13248325062801627,0.895420021117464,0.7536192102481291,-0.5930082057270726,0.8127823916192599,-0.7562283794866159,0.2666747550221018,-0.4585102974384936,0.6458755388333337,0.9319477187745653,0.3392092783411188,-0.6978367785991789,0.47145179270025867,-0.08810837427707945,-0.896317820512013,0.8324436461117221,1.0,0.773561504268996,0.9388480171435936,-0.16274774612215195,-0.7395940248436262,0.26676317680702705,-0.2662867994808999,0.2274471807748817,-0.20804014129918388,0.9013619943372067,-0.9206495312564561,0.6565584515005524,0.2995915814075528,0.6587710719465025,0.07491532077021865,-0.7812134342309704,-0.9593492482557368,-0.4444234264965287,-0.194525289533846,-0.5631912100157856,0.4661940860060451,0.9098334054425294,0.8704657550265656,0.16107966084381004,0.5346853900586159,0.48339552848311856,0.3601222675727752,0.18849512111554514,0.6989873155824933,0.462835652131685,-0.9779090726091539,0.8867887664983575,-0.9219565668796871,-0.41342650596269226,-0.31465648550628117,-0.5714490815454181,0.3337142999184075,-0.9335162238180869,-0.8068320398655383,-0.017361237394715553,0.4250084442981851,-0.986858943232046,0.8431094540929356,-0.4900167648139637,0.8716777601652992,0.7424561012941118,-0.5031498315623143,-0.42306002788025415,0.8200368694296202,-0.7308965252193378,0.6195046831132925,0.9884177976151584,0.7015029015497836,-0.9095850719557569,-0.729407944221278,-0.5179451202920099,0.9821645296891489,0.3648806657732513,0.6775454513459802,-0.595823665348581,-0.30520202772403,0.885889370714099,0.7815356686119471,-0.8853463414204683,-0.6659528295821493,-0.0968265470372933,-0.41550284823520073,0.9065006022993604,0.5015387725527193,-0.2450876697549781,0.6855530122128478,-0.049985171047006574,-0.8900253999046775
"XM_008342489,1",0.7772271895521584,-0.19000728864917701,-0.43629928653520283,0.5745368171831842,0.2777106264685905,-0.9055832417532487,0.9602593958150584,-0.31980932415555846,0.26366907457681577,0.1762458576887486,0.15393252350849,0.8215997897086464,0.7699723501085224,-0.2184905958274042,-0.14988617961817038,0.31948326326115173,-0.4667356180360252,0.5972752809653835,0.773561504268996,1.0,0.6285707011939955,0.46420740684685224,-0.8634178733399887,0.4135216867640309,0.34199977857023417,0.7518964141182809,-0.7480310906086375,0.5589094568090177,-0.7923563004863933,0.9464215255327101,0.6616466578581568,0.06200520076405664,0.5437433503213589,-0.2994471799503485,-0.874382118394847,-0.6384992234290013,-0.7627969445621556,0.04542305165161327,0.21119588936024225,0.5911214457063557,0.8042043866093391,-0.12866304626203473,0.3789066324902859,0.31385690145661715,0.6584185857475547,-0.3295485669494799,0.9334919350226036,0.10189799027941518,-0.8462727676686832,0.9499076370304511,-0.7543827357024018,-0.579501735835301,0.22490558561634386,-0.9145620623053384,0.7472403052846621,-0.808404862630378,-0.9889042597281309,0.3765599140710231,0.873469218570888,-0.8281059074833351,0.5634465966957511,-0.9021759598435569,0.9358064113534468,0.868616288450689,-0.4484641981647033,-0.4729211154592484,0.31394507560319385,-0.24826284374637653,0.5383813250014946,0.7325603429588462,0.2998536046998971,-0.7888619993801891,-0.25371909686981814,-0.6192806594269478,0.7115627140094252,0.8421257794874892,0.203238843985215,-0.8293158780914281,-0.7544424489289877,0.8762707760399912,0.27044333007282567,-0.9662050315529737,-0.32577095277347157,-0.6684117003025797,0.24819799355996464,0.8659957051852252,0.5822839082624022,0.2297103095821649,0.62431276891336,0.11471279283535021,-0.6984381662920595
"XM_008365736,1",0.5652624720081003,-0.8339485902585563,0.19965995889756305,0.9935008909339687,0.8669208635546556,-0.5187536392263308,0.7191540532184588,-0.9293044632556634,0.26222461403193514,-0.6410037558270488,0.8540616441270116,0.9447750317989645,0.04485304008672081,-0.8475391678625076,0.5670537977980029,-0.41401370126030096,-0.9354075772442243,0.9196692521081379,0.9388480171435936,0.6285707011939955,1.0,-0.3919991716965542,-0.5793083075641361,0.4774652941578241,-0.5144050057604364,-0.03374042036628462,0.04089334467094081,0.9550416092648182,-0.9527249628690755,0.49253798499275203,0.3359260872011402,0.7894463651771398,-0.003183237068981698,-0.6852397761918322,-0.8970839693623007,-0.3302105745529064,-0.0757020304923018,-0.6245126884432838,0.48954406795075783,0.9723672173687842,0.9156361902452608,0.46514956547331515,0.6484963934093413,0.28488097991874906,0.03490282681416078,0.21996355961927216,0.669374075393647,0.4835958919603744,-0.8543100634693758,0.7737190552209589,-0.8828627901389327,-0.14363011937142264,-0.48323206813122654,-0.3724702923725545,0.19699648458647973,-0.917713263766099,-0.6341615186370614,-0.3482626686367089,0.27005429716610435,-0.8863262990398214,0.7948999344707657,-0.3515186084877443,0.7459048630538999,0.4975097026289011,-0.617414462679157,-0.6314170678069002,0.9127327245332999,-0.6990706735119082,0.6270323044804005,0.9434781218669853,0.8846219887418062,-0.8427124385283626,-0.8945306077537373,-0.40057294704702406,0.881664871154599,0.24107219785161543,0.8278943937810985,-0.5318893459532906,-0.03737049735409625,0.8880801046583621,0.9176933935576289,-0.7380184236749582,-0.8794899568751101,-0.01287190935897903,-0.5605809869644769,0.911806420068753,0.3715510729683929,-0.4292590784128227,0.7546026232301248,0.17589626340179154,-0.9431236713326696
"XM_008353259,1",0.23119590851932104,0.7562286357284652,-0.804324431611908,-0.4477032416138847,-0.6920697374627839,-0.5199433642220037,0.3403748205292668,0.6675694389857063,0.10994549789893664,0.9502278594549683,-0.7835729326956973,-0.10998696976290061,0.8346680285262252,0.7351964699888127,-0.8663246668527732,0.8071809389186744,0.5408687831236443,-0.36814068986965237,-0.16274774612215195,0.46420740684685224,-0.3919991716965542,1.0,-0.30548575035109793,-0.029018718439742987,0.9814576843764529,0.914140700979692,-0.9310323117205911,-0.4540052660409856,0.15250281512992858,0.5842050035574571,0.46475572936376813,-0.8437437658426042,0.5947804127581678,0.44977605342422255,0.00710604250358681,-0.3001978904149675,-0.8157503190381774,0.8088307146700701,-0.3957696483661382,-0.4282951813032224,-0.09515602426462896,-0.6153826104961162,-0.2062956767117611,-0.04477303796202128,0.6917831816944797,-0.5973385573479899,0.3485607711948343,-0.5166851532095419,-0.00806698485526916,0.21821122653195016,0.15401423803104877,-0.44153259263186106,0.7596742829864909,-0.6206535488772486,0.6078268157907173,0.061845052423325116,-0.43250477241828666,0.7984824420431441,0.6994187557423776,0.031225226149473727,-0.3005246840001403,-0.697227625927889,0.2251882953282984,0.41625556033756755,0.22392045703171073,0.13035371846181362,-0.6532604449399033,0.56131001154841,0.0008416480210363879,-0.20171026767863406,-0.6651751295090848,0.07133977298681628,0.6910327325838919,-0.3469089109288171,-0.17510581298267072,0.7012674235725974,-0.7348157136819956,-0.3303443971176977,-0.8639668200008728,0.021405489543302205,-0.7213848046318047,-0.3054501594200043,0.606690256232893,-0.8151575299824346,0.9460920855984811,-0.013012731569379519,0.3351165913269536,0.8171635417695562,-0.16470420498402813,-0.07619651571852211,0.26933187459658925
"XM_008392645,1",-0.8691116234659696,0.37808362444856064,0.04286952109997445,-0.533686361736392,-0.46155716700865707,0.5822330700184655,-0.7177709851964897,0.28824275132280325,0.22264364177869828,-0.020875544436909147,-0.17629394324433523,-0.7707190645421652,-0.7242991486122032,0.3915324070958343,-0.13756472514032247,-0.40170915379377764,0.5885754559264634,-0.693592235071688,-0.7395940248436262,-0.8634178733399887,-0.5793083075641361,-0.30548575035109793,1.0,-0.2658212714896007,-0.25874135973705586,-0.6515033176569477,0.5855943828273994,-0.6645159827457969,0.7436863337839058,-0.673036655657835,-0.2581950309159217,-0.21017137733006797,-0.6789901325608119,0.4049138132777605,0.8700856900767288,0.9088702800675352,0.6153054291362638,0.22748557899383834,-0.629415370376017,-0.6578055920856559,-0.7457424011885512,0.3599071884303611,0.02991238120382191,-0.6976248741478812,-0.7368642023238859,0.4481733048737989,-0.7755933416624755,-0.5331211274587089,0.8413583792311184,-0.9386780189588441,0.8736388091653253,0.8422825567601729,-0.3977997718275362,0.930945809260481,-0.854820545666376,0.6003474707558392,0.9109426442802304,-0.459261755999132,-0.8411514617373654,0.7426678968772673,-0.8102242274084379,0.6045314707385472,-0.9620729122601438,-0.9377938512189445,0.6631005398072815,0.3089445228499802,-0.265885452833472,0.5354027047928845,-0.11827106224430448,-0.6379486589082255,-0.3866440672143538,0.9144245335539485,0.16011100864384456,0.19210089307353512,-0.7019237720579318,-0.7874063997884285,-0.39629309929211376,0.921595786540721,0.5277562870670834,-0.7991218836645964,-0.2860372467374285,0.8175912420863092,0.3050789654957752,0.3493832860265963,-0.076927506233574,-0.7705598237437267,-0.16415265330572365,0.13016755123108892,-0.7784173571184171,-0.1761046560289287,0.747293418745103
"XM_008346577,1",-0.14133829985801907,-0.2099551051815171,-0.3575764558287488,0.5443025601107205,0.3282773228110005,-0.5638241754529701,0.4722909546240041,-0.5165547990983347,0.07950335026069559,-0.10016622702520142,0.4781943703331577,0.5877822134028969,-0.07945245699708639,-0.38943680309942147,-0.10699627380034894,-0.5008528095432656,-0.2589516300022176,0.6057538987066226,0.26676317680702705,0.4135216867640309,0.4774652941578241,-0.029018718439742987,-0.2658212714896007,1.0,-0.1726293839683451,0.04749030803963497,-0.0769239784934419,0.41766660660895644,-0.6144418933135908,0.32117276967414315,0.7243154299438794,0.14300472042516132,0.4640970636425344,0.30879033134232187,-0.4245384491644927,-0.303014531941254,-0.5007843005615602,0.12783557559907247,0.17883897077611188,0.47361595296706493,0.6953575117320068,0.6123705220217668,0.45642764811531306,-0.3749988281187744,-0.30400927833290353,-0.46702283198383493,0.7123178491035588,0.03235914438642887,-0.1916199573366159,0.40858923327732155,-0.3846884720948573,0.2296432514803224,-0.0034192869524077222,-0.28323196666815026,0.40388375855172615,-0.44911992431104186,-0.3093533729650974,-0.4803068826684408,0.4333978478993684,-0.21530572168689022,0.17797799496734526,-0.4276280631256683,0.3681153788601877,0.0003092105721739377,-0.7007406438440156,-0.9805191619400181,0.22662290238879396,0.11471010671547484,0.2943406284014879,0.25544341306408475,0.5766464044554173,-0.3540481968530499,-0.40735955295701376,-0.07725489018090702,0.08152582819820765,0.5151184609912371,0.38696882933005783,-0.5829856752192882,0.03963299848219623,0.6471837201766711,0.3362005595576824,-0.29749564006592527,-0.6992807042544219,-0.4998610103290908,0.0801148327145317,0.6277607506949772,0.0016209410634637148,-0.19764776417004534,0.6801755637232366,0.8750035155909424,-0.5929243189746195
"XM_008392118,1",0.2073004272511089,0.7876687823035339,-0.6962745010091346,-0.5714514191134433,-0.737130710282596,-0.3559961757122758,0.18656571214180326,0.7772345948365967,-0.022479541684940943,0.9599444643301976,-0.8702726859184284,-0.24190144342398867,0.8094460297760457,0.784373492517173,-0.8288136304689984,0.8791726892576962,0.6029604428951548,-0.4629395605182036,-0.2662867994808999,0.34199977857023417,-0.5144050057604364,0.9814576843764529,-0.25874135973705586,-0.1726293839683451,1.0,0.8733492870462154,-0.8753751162412451,-0.5344860642825391,0.28567018061550276,0.44916912997009095,0.28927189948685517,-0.8730432619715425,0.5773134865321143,0.4546912953725164,0.11552928852370829,-0.3002719702082203,-0.7249919926194114,0.7789978908623417,-0.35478270444148025,-0.523001995463105,-0.23424955027254948,-0.735073451895258,-0.37623899582984294,0.0392281483835612,0.7126568316343121,-0.5947248509156154,0.19921145646204877,-0.4593285499515596,0.08029104017849704,0.11533590374982479,0.22936656796422,-0.4915731635676179,0.8216235640119071,-0.5585925830531195,0.5714688868024038,0.2153450744647637,-0.3302958880700711,0.8636294178288532,0.6234285171438121,0.14008354732083445,-0.32358926874025234,-0.5591349476492218,0.13533368612214258,0.37928224144321926,0.2779035276907035,0.28704331466267435,-0.7442926957675079,0.5410478597064466,-0.16225959328043826,-0.3167113220609703,-0.7506110007093607,0.1414489419408501,0.8023196322262198,-0.21017882912482938,-0.2549870820717255,0.6171230795843876,-0.7779448496227565,-0.2549303544130745,-0.7979757725555036,-0.11820532950584295,-0.806001255204753,-0.18306048240257927,0.7242975510340293,-0.6939389179562891,0.9326275809027356,-0.1563613921715131,0.20848947180829075,0.7757229870044577,-0.24289556242925375,-0.14010358890482577,0.3772347095944822
