,"XM_008378954,1","XM_008358718,1","NM_001293983,1","XM_008339015,1","XM_008378862,1","XM_008381409,1","XM_008372268,1","XM_008357852,1","XM_008347563,1","XM_008395865,1","XM_008347928,1","XM_008352752,1","XM_008390007,1","XM_008346127,1","XM_008391412,1","XM_008375822,1","XM_008342092,1","XM_008346561,1","XM_008392658,1","XM_008340249,1","XM_008357031,1","XM_008342489,1","XM_008365736,1","XM_008353259,1","XM_008385535,1","XM_008392645,1","XM_008346577,1","XM_008392118,1","XM_008388475,1","XM_008353031,1","XM_008359318,1","XM_008392497,1","XM_008389619,1","XM_008340728,1","XM_008341644,1","XM_008352864,1","XM_008353321,1","XM_008358077,1","XM_008339343,1","XM_008358066,1","XM_008390606,1","XM_008360876,1","XM_008348542,1","XM_008377120,1","XM_008375192,1","XM_008379224,1","XM_008351661,1","XM_008364214,1","XM_008395973,1","XM_008395429,1","XM_008341462,1","XM_008361055,1","XM_008367891,1","XM_008364242,1","XM_008371859,1","XM_008373586,1","XM_008366883,1","XM_008349204,1","XM_008343281,1","XM_008352749,1","JN381497,1","XM_008375404,1","XM_008349498,1","XM_008356729,1","XM_008385618,1","XM_008348256,1","XM_008368498,1","XM_008346417,1","XM_008392579,1","XM_008375174,1","XM_008372502,1","XM_008375050,1","XM_008344638,1","XM_008392222,1","XM_008380349,1","XM_008382862,1","XM_008366401,1","XM_008370181,1","XM_008382964,1","XM_008351730,1","XM_008388172,1","XM_008348226,1","XM_008393407,1","XM_008352977,1","XM_008357035,1","XM_008369353,1","XM_008346320,1","XM_008377122,1","XM_008370383,1","XM_008348634,1","XM_008386805,1","XM_008387564,1","XM_008366364,1"
"XM_008347928,1",0.8541323719939256,0.2764095087803513,0.7670052107864432,0.761293594387846,-0.8017019720151419,0.439719529282691,-0.5295654937535198,-0.9495860556266511,0.45595079603290556,-0.8092320814768037,1.0,-0.007693446604575011,0.6331095036556006,-0.14894369543492175,-0.46851942984548633,0.02027286056902051,-0.8596508619197225,-0.522220007527406,-0.6109672651198139,0.5399935640846272,-0.33175686880399163,-0.4810202702606198,-0.7604196292311189,-0.7541124149546741,-0.0727308976829996,-0.963054888965774,0.7016192135258349,-0.7306092550180854,-0.08214256958035318,0.9664758923735629,0.7438558100774614,0.9027429460091658,0.9058360955019533,0.829809600114068,0.06562114997887866,0.15891918822460252,-0.4068119902570569,0.9592572146459056,0.7919128066524963,0.5890896998222034,0.6384158687683589,-0.048794530908530684,-0.3340329316092189,0.18993944119588074,-0.3297788102735781,-0.43790512365517575,-0.8421263472871812,0.7047417096649484,0.17948329022154216,0.9308562722030679,-0.9223654597087849,-0.5409619015365195,-0.5396097640406141,-0.11258178484921662,0.8252104680873493,0.9852276056327585,-0.7536709480089454,0.8228654151556091,-0.9717619062969088,0.925335593810839,-0.9007994727058424,0.6512292414355831,0.2231519990912814,-0.26705686817808666,-0.8705488915457787,0.7002576762303792,-0.44623774835000934,-0.4228840975990254,-0.3741900501778422,-0.18965618974431026,0.4768280104159593,-0.6994958136766911,-0.7214404417689753,0.7670052107864415,-0.8823082173122724,-0.8322114336496755,-0.4531026203382737,-0.45351948100757367,-0.4611823793828876,-0.8824459384708814,0.7323122705760625,-0.8975696715528976,0.9469418400894828,-0.8736241471488614,0.9432341955190379,0.4477726654098449,-0.6362376618804042,0.34696877269517323,-0.7454241937836962,0.175185338108407,0.002624910162207886,0.3684793460021942,0.25685922056611665
"XM_008352752,1",0.01181037332658135,-0.4067906182212414,-0.14497306252676923,-0.09197190154052337,0.27284921852030586,0.362539704838459,-0.5923913548149952,0.21064710904528897,-0.5635374793953304,0.279507088810625,-0.007693446604575011,1.0,0.25147909197645224,-0.12198366666561368,-0.08381302826317626,-0.3880768097663859,0.29947673830192945,-0.15029064056763808,-0.036758098360399116,0.3435857302469079,-0.06562055482613134,0.26434591413808245,0.04800657110248506,-0.2687241093624021,0.9670987841975294,0.09752470477950184,0.2984218540841677,0.3310865480279728,-0.8453322253027858,-0.059397809499591114,-0.07271325002315669,-0.0016782731674064263,0.04239503721080105,-0.13867847324003343,0.009856001745427752,-0.7097600847923703,0.34110479609377986,-0.13368572347259752,-0.18031971284709783,-0.16339942251764536,-0.5227501672303669,-0.4255042803374445,0.18459968853742836,0.11663282250138489,-0.31356944727918595,0.530827332441917,0.005904630146852216,0.15197500633389963,-0.13694796904687423,-0.201394906309987,0.043258608557756394,0.08643059260397772,0.4816372417228052,0.002883241963920837,-0.15712147945072724,-0.00033953853504667923,-0.4220248143458445,0.05375797041086935,0.1972548776629347,-0.0074170888793708934,0.1912177234852844,-0.4367160082815951,0.7046801199564497,0.1944052830463176,0.3383661067249417,0.3079789164856552,-0.44486722554305813,-0.08029709256665105,0.6706681587678784,0.3764167145555099,0.42224981314322646,-0.2546782690222312,0.3593202369691185,-0.14497306252676562,-0.02649395335180522,-0.021297244412886752,0.5146531400102824,0.06603579264966433,-0.10752740081485758,0.46316211506801974,-0.579600642706738,0.016809941409274217,-0.0658518525977056,0.2779531916194406,0.06858896999831378,-0.3340516643678213,0.3510794459519046,0.16230822071794734,0.38606926951906123,-0.6098905972925031,0.7460771010207478,-0.2637941913333044,-0.28763230072041523
"XM_008390007,1",0.6089503473340732,0.3452626979999933,0.2569462248101013,0.4199840591676715,-0.31901278727658117,0.6787243222788272,-0.28495585742939455,-0.46634251747589,0.5841084181834256,-0.6958968509059985,0.6331095036556006,0.25147909197645224,1.0,-0.43107773300513524,0.2972741752438381,0.3215286817110548,-0.16585163139701659,-0.6310818200465528,-0.5548518869157537,0.09434263366908137,0.019308503143156262,-0.7440475688082503,-0.6887106522531152,-0.9572680927315392,0.2634064885917833,-0.4976416533722515,0.721985742667703,-0.5962292406524784,0.06380856425341734,0.5161671341740234,0.46961428299041097,0.6189999469347404,0.8657234690863986,0.7049234519825431,0.37952304093117545,-0.2250544930829149,-0.6170408255209299,0.523741739174153,0.4420967050385882,0.5336149796121356,-0.06914096814503207,-0.6935370305621398,-0.39758615146557535,0.0765568896825466,-0.8061327909524849,-0.007973480459289974,-0.24972385150907897,0.695545447638022,0.4148774208960396,0.38160313385782957,-0.49047145196163544,-0.5823336500299208,0.027278062095356787,-0.11189813466459522,0.1700966764974054,0.6189035559893861,-0.2551683052454678,0.3728057624182758,-0.5030369939435947,0.5447533529948246,-0.4787878733604572,0.7522277760043974,0.5553764940004702,-0.19070838099101123,-0.20587751051089434,0.5909983291172416,-0.23045706964428347,-0.10225178633181405,0.2605791635618421,-0.00492637120314165,0.786918277354533,-0.6288581119613513,0.013203703200628228,0.2569462248101012,-0.4344497721123882,-0.4651322890505296,0.02285577546004522,-0.25688739009195743,-0.09655672765708712,-0.48743555678857137,0.3155277123959159,-0.5305031170707036,0.7827178436354816,-0.36272409815397705,0.7471618820699993,0.2535992715931925,-0.008725502728131381,0.10707871465732136,-0.1532167095984185,0.4987666904778487,0.472764529495697,0.7622539620803208,0.07364700711117561
"XM_008346127,1",-0.026784950750518816,-0.8110363333759679,0.28771849454938425,0.11396248394621437,-0.433889186182615,-0.20583304664527405,-0.41208808886503584,-0.08427120137592128,-0.5470589515295182,0.5670045721009617,-0.14894369543492175,-0.12198366666561368,-0.43107773300513524,1.0,-0.37647676857677276,-0.7261121807649882,-0.08240494176190002,-0.4269776068429521,0.6170448745531021,0.4900103509201175,0.6940947525590972,0.49915013724843466,0.737312558468932,0.4965558513498136,0.038372267285329255,0.034171701923486564,-0.3567166600568311,-0.13196230146706397,0.0764633381039076,0.05110417809943041,0.2715728374662336,-0.524416593251977,-0.30348410833754447,-0.5714820624493566,-0.4410261294486543,0.7109010025098932,0.023844140517952524,-0.31245782931221827,-0.16555885369742346,0.4725602079841791,-0.07110064135575943,0.044032303824939834,0.9077339149291435,0.6805499196548905,0.2663371927273603,-0.7000484494418859,-0.29686139118856,-0.21620192786878603,-0.9566214714030579,0.10237151797479464,-0.03754401413775104,0.8909952948144475,-0.6527694868315674,-0.7071247601002711,0.3677488772703724,-0.2739682813251064,0.10595844268455812,-0.4959190096192327,0.04849714509279962,-0.41617274983737623,0.4238706966478704,-0.35669131266911885,0.15517474720644028,0.5214778546289044,0.0017989816294499024,-0.2159636307382935,-0.5255182276779307,-0.7987518292066919,-0.5457335194260087,0.6984675108033129,-0.13058466470851623,0.698844293616442,0.014866761174652568,0.28771849454938436,-0.14766397668699616,0.38461038849817236,-0.6434905002436301,0.8333583829837301,-0.7152939443893139,0.146712314803062,0.10633507487012103,0.14604991373604587,-0.34497814796045984,-0.010790591344612199,-0.32761748205469626,0.6581004746662094,-0.5287691976752196,0.7517074837903905,-0.4631412390636956,-0.4465410719189092,-0.7260479342222413,-0.6812613168032714,-0.001862255628151119
"XM_008391412,1",-0.45261609730041996,0.36398234499286053,-0.5032654130577612,-0.5514323718508108,0.5482358471994331,-0.04597375913512806,0.6328941461181181,0.5689000043936911,0.3976308722566423,-0.0008587582422615872,-0.46851942984548633,-0.08381302826317626,0.2972741752438381,-0.37647676857677276,1.0,0.6566222447829473,0.7163240232639457,0.052938889167688054,0.17785899629712246,-0.6440228330479055,0.3299070496816025,-0.31206229824144366,0.01454027906211575,-0.14508168396844784,-0.026379931276410303,0.5992432383345012,-0.2351153514149809,0.025565963733853756,0.4327940591280017,-0.5965424137636732,-0.48465268162772196,-0.34760286640850213,-0.06753325657527952,-0.13836811453301967,0.2042978595168825,-0.21695379995934289,-0.20906824723301173,-0.47448962307324266,-0.48777348003353915,-0.13269039882652442,-0.5745537781966501,-0.6044774787521083,-0.27341666700570494,-0.4034406410972724,-0.5123417176797306,0.3850735712655479,0.8071602287088537,0.030205131717779797,0.4430298312437327,-0.6550805088369721,0.6161979015422805,-0.1515306491052683,0.5832855869829392,0.21784331439603555,-0.7868390276181959,-0.4717402553702454,0.7249383889055074,-0.5262084121273449,0.5390518694321517,-0.47515564736057514,0.3952908802045416,0.245098924028896,0.12908968742069282,0.1337854818228745,0.6675094310637514,-0.4104507552230889,0.6013658136555302,0.5061050748824771,0.5969607716512679,0.06607650010356246,0.033082720563283284,0.21775059345127298,0.675051676208001,-0.503265413057762,0.6760568317589984,0.3390651414610807,0.3793529642602279,0.0935649735366664,0.6457364317901596,0.29725087223356383,-0.24194598679527163,0.5504854410797971,-0.17085450919234396,0.4509583873112746,-0.23136900980090125,-0.17177272831719556,0.7398562655599877,-0.528938569471369,0.6385915068641599,0.6156887080586609,0.3431214302621298,0.591596473579273,-0.31257944430542123
"XM_008375822,1",-0.2374559103731501,0.9265715714682118,-0.06859757857846278,-0.3624142888829376,0.274991282617818,-0.2416642945828256,0.7549937792685011,0.11902949476227043,0.7948638166398427,-0.5805391092882329,0.02027286056902051,-0.3880768097663859,0.3215286817110548,-0.7261121807649882,0.6566222447829473,1.0,0.07992359686050934,0.3219867186793254,-0.1687861832533863,-0.5082339274347751,-0.34757701780081796,-0.43729049638363965,-0.5792736968921346,-0.36594485297521434,-0.49726664652815283,0.13506034648981466,-0.11854478037480906,-0.2389473359643859,0.3945392381392311,-0.18516853785255008,-0.41672111834600495,0.2503495758895664,0.28693031707232225,0.363563855462449,0.06768568339418654,-0.1472192081038035,-0.09640211619677973,0.165272138574466,-0.11350464891475251,-0.25074866104271387,0.1926214785990339,-0.16435641329086542,-0.8527601914484618,-0.8075772868791594,-0.41539563736172297,0.2924487986116045,0.47360548626291943,0.35391532295885786,0.879368676356567,-0.18289185953004297,0.2554894594867956,-0.7143202481221976,0.38801048872189053,0.6917111193546277,-0.38755680707095636,0.06459880085971574,0.2554141428735696,0.16759661259372083,0.022291527343458725,0.12807886831577467,-0.3186335488749664,0.5336147306568982,-0.21689760922882168,-0.1293278656814491,0.00330019846912768,-0.2938561756591849,0.8346620808652375,0.65687852745595,0.32212890012619233,-0.46996102797402395,-0.22491482470398305,-0.2071273652854945,-0.06754449539406074,-0.06859757857846306,0.38837059511625993,-0.3338143731099515,0.17380795001512592,-0.6056741315513362,0.7998240882068812,-0.2940416250274767,0.27405456945205725,0.16208857859115866,0.30923487685458095,-0.1554123473945907,0.260256721269895,-0.2313848984982754,0.4880653063173429,-0.8207422692761127,0.306389241958002,0.7657770172938032,0.2925114984386885,0.8019763006095221,-0.2717344610797399
"XM_008342092,1",-0.667308311613293,-0.21264047400034872,-0.8351341257739084,-0.6709687121409686,0.836774984727478,-0.059932485547594644,0.38726233452511544,0.9167921476437239,-0.30985727224697124,0.6356603924862195,-0.8596508619197225,0.29947673830192945,-0.16585163139701659,-0.08240494176190002,0.7163240232639457,0.07992359686050934,1.0,0.2543968618441079,0.3923636301827,-0.574610605364,0.4080500182079226,0.17927812315981698,0.5461629037171114,0.34315727431725335,0.3860721972150729,0.893575377396274,-0.37033975976232925,0.6197877263774587,0.022533922604277494,-0.8847357834406429,-0.6239388671574776,-0.7417053335997699,-0.6144450382346213,-0.6174813880423554,0.18187136774978124,-0.43553831289673856,0.16813723362138563,-0.8891992445366653,-0.7096505092654586,-0.4351731870172262,-0.9039737314256813,-0.38037547380165254,0.21847819834858084,-0.1403657762209989,-0.0750409336177807,0.6105883551161194,0.8730619154571602,-0.473944862661173,-0.0087215134620223,-0.9381506688935183,0.8336619524755418,0.3418416774644237,0.7403868418462858,0.04720536124407663,-0.9292756702461401,-0.8439044569085145,0.7186524892117976,-0.7805127191038361,0.9217727413280834,-0.8102512454900893,0.8572900824411643,-0.4262634416535416,0.12764222997430033,0.20413404284063708,0.9943470768443881,-0.43861526366783976,0.3267493154971243,0.4501735186839485,0.6888412247972258,0.262457951502212,-0.044317258782455855,0.4396646364153075,0.9508818889914659,-0.8351341257739088,0.8052496483361764,0.7687824617045088,0.6576217084569073,0.4218052682411549,0.47436458430307005,0.8704216416454215,-0.8155818134639421,0.7715692244094483,-0.7246179536183374,0.9184194593402655,-0.727066341636648,-0.4611353341695384,0.8065209728283184,-0.32048333697455006,0.8750319247664173,-0.017410445170703597,0.37017596625046956,-0.05669311034811108,-0.26495264911955957
"XM_008346561,1",-0.6144870693771611,0.35831592148992786,-0.5036018467940773,-0.549890413084812,0.7041006489497535,-0.5270968622816536,0.6576968523552118,0.5588965223374467,-0.11043976588889608,0.21553901064009304,-0.522220007527406,-0.15029064056763808,-0.6310818200465528,-0.4269776068429521,0.052938889167688054,0.3219867186793254,0.2543968618441079,1.0,0.05344566048314149,-0.51765627598991,-0.6030360020021844,0.32739638177970815,0.06353193030471205,0.5321359159873172,-0.3000948171114867,0.49288665212390326,-0.4438443780071562,0.7029580833129386,-0.12432501807071018,-0.582397535998925,-0.7295321053891755,-0.18865576265019812,-0.609571475419499,-0.2331604079819965,-0.02388497821204078,-0.38018869435388747,0.6091117679718987,-0.2740830169972549,-0.33216780737343016,-0.9442958607689463,0.11971790926233046,0.6353775653597306,-0.3848834842884808,-0.6821378028988241,0.5565435069717444,0.61263491677639,0.5308792397007485,-0.497821647400489,0.4111865424254692,-0.49262808347338743,0.5503861295005315,-0.17698739404447295,0.5455503533380492,0.7337864136329955,-0.505989470999829,-0.40400932978268794,0.18098696208061524,0.032388677183818264,0.4816068908121947,-0.21045198826844086,0.12933070697226343,-0.44914143815945656,-0.6765371510390249,-0.22719289018824013,0.22273353594619974,-0.43801288501920005,0.7047249347427651,0.7932804088626066,0.22563781769816316,-0.5766375672298654,-0.6930393309200013,0.052138665541743116,-0.013963530168871157,-0.5036018467940774,0.5898513528877488,0.13785005888434362,0.5264835870256637,-0.4512777706213234,0.7311922414967913,0.37148027164761427,-0.4058703986366151,0.435328102723965,-0.4950859563668362,0.3761658491289822,-0.4721861840812814,-0.8146549225839782,0.4862331670286394,-0.7700386341707111,0.5667619928277744,-0.10746197838405,0.1547159070771502,-0.17070191481488653,-0.1056537891370233
"XM_008392658,1",-0.7510539627406237,-0.45030227012372187,0.023148724972616722,-0.6962524313783307,0.18885957726084565,-0.7397777268708409,0.14721652185693748,0.5334437236809597,-0.5046905641820825,0.6905626915144857,-0.6109672651198139,-0.036758098360399116,-0.5548518869157537,0.6170448745531021,0.17785899629712246,-0.1687861832533863,0.3923636301827,0.05344566048314149,1.0,0.212166846190352,0.5209626629741734,0.7762290610933934,0.7510261280530917,0.5647113663913516,0.023148724972616854,0.6591530089693919,-0.8904124359075758,0.10178807602553377,-0.04977781774752769,-0.5793918348755374,-0.5428085607101131,-0.8328453013078269,-0.5370976737849978,-0.8949916377643089,-0.7641170937212373,0.3830940691181485,0.5322309430079315,-0.6974724351901472,-0.8533375108709795,-0.0982243773849852,-0.28379328830792855,-0.15782306057140466,0.5492860806386258,-0.07373373383991046,-0.00374450146659658,-0.1658592029931427,0.4249889158560557,-0.11523157710315923,-0.5423119552281841,-0.5438681393592222,0.6694864147704168,0.7511587729175756,-0.009150410229760628,-0.020212210423224297,-0.2783334061398902,-0.7227821508587441,0.3669382243952142,-0.7280781962970909,0.6068511277180798,-0.8108382158941072,0.6682651232859841,-0.5846813394135718,0.20619255956173105,0.886936367562796,0.4648019630141402,-0.8506287923436034,0.175628077891938,-0.25656756017724613,0.08223118360015469,0.7203502090577675,-0.6113814498178765,0.9345548522888811,0.27650218985587716,0.02314872497261698,0.6014624417425659,0.398843421171468,-0.2765048311077884,0.626616475681647,0.05027636623487083,0.5113753415414044,-0.15215405476050528,0.8116311765613119,-0.6185218753594632,0.2515222703117109,-0.5319307016922046,0.22462493051742835,0.23901215419379604,0.02448648258715558,0.19287793701248368,-0.365104482125611,-0.3105426879889335,-0.5342639661730246,-0.6852160194853748
"XM_008340249,1",0.3125028163081686,-0.42212686948397116,0.8188994406595965,0.27635821709441916,-0.662066372825061,-0.05711057096628414,-0.7920102181401057,-0.5297722507252229,-0.35592343086432704,-0.03652723759190726,0.5399935640846272,0.3435857302469079,0.09434263366908137,0.4900103509201175,-0.6440228330479055,-0.5082339274347751,-0.574610605364,-0.51765627598991,0.212166846190352,1.0,0.03197283058065863,0.40729398616246104,-0.023493074652450863,-0.24303097673248947,0.313631060883859,-0.48623774104636786,0.08269869873352716,-0.46181536283186736,-0.5471305742724519,0.5699239255160098,0.3768812232742958,0.22075724012390946,0.3962513615377639,-0.010253761273642515,-0.627204469880845,0.29770851322035974,0.24644510875547718,0.3823208835913984,0.11058307511737808,0.4566558041499111,0.3289333579456632,-0.12633023395960596,0.3462175579930908,0.3240047995650138,-0.22777779099878032,-0.49104371973514255,-0.6824421120292737,0.5621835183953288,-0.5163604373684746,0.5367964699907142,-0.4719998376169119,0.24625324854728053,-0.535568478606115,-0.229281051527202,0.7255118825216845,0.43527752137058556,-0.7515151164210621,0.3100359252370411,-0.47878501239114407,0.303027585857258,-0.3005129941324908,-0.1398218318881903,0.5810609926411577,0.5180403648651831,-0.4928353909913666,0.18040963111065036,-0.6408514206603503,-0.8135035801495315,-0.2476753451018743,0.5551823005064711,0.07723658378858951,-0.002535313906345405,-0.502052667347517,0.8188994406595951,-0.5409698119520947,-0.5114770276585008,-0.5908902146247621,0.1380333030784287,-0.6564929263708199,-0.2959622477965418,0.4008135243795433,-0.31615484317797493,0.3597604441639065,-0.616154710227932,0.4926099205999217,0.5466092782428082,-0.5155643138484559,0.5995204199775789,-0.5988718785904652,-0.5732412760300678,-0.12646269272701924,-0.41780954518774577,-0.31287917341395427
"XM_008357031,1",-0.08738956317971609,-0.6069971062988829,-0.09350499459570334,-0.03597364454673118,-0.14146825832534837,0.0939987787629174,-0.14293253318738336,0.18063352189623127,-0.20749243304638226,0.4684600385391181,-0.33175686880399163,-0.06562055482613134,0.019308503143156262,0.6940947525590972,0.3299070496816025,-0.34757701780081796,0.4080500182079226,-0.6030360020021844,0.5209626629741734,0.03197283058065863,1.0,0.04822532387066222,0.6518098012684375,0.20391772245140297,0.17288511809964746,0.29428852897447605,-0.22406579295598805,-0.17747997254105408,0.4000545237349811,-0.20562755281010497,0.17498388512110613,-0.6291777420390144,-0.18800846784380282,-0.4895561150456475,-0.04914862387179076,0.47564280510591184,-0.3740879943473867,-0.5433206287697101,-0.29759701569571595,0.5605213840671802,-0.5776727626480226,-0.5186837048939676,0.7413225231530346,0.6039588654125561,-0.1905338993395128,-0.4406329649463928,0.13934247730371993,-0.16003809818352985,-0.6469873282319079,-0.23295958929404886,0.20044873103844565,0.7175691271011597,-0.27053988749345453,-0.752065925692497,-0.11638889552881568,-0.45337218120810974,0.57082444613853,-0.8040420236145867,0.2964051920861716,-0.6138167481798953,0.6449305056997819,-0.027961751435260435,0.36554102849242553,0.45218665778361083,0.4487761352355477,-0.21676471418662877,-0.31368872833559136,-0.5175851549040225,-0.11566089522101715,0.7392281310433201,0.22460233338479757,0.661833140353197,0.5703464251929063,-0.09350499459570175,0.12893602838857823,0.6296586372183364,-0.32093439374172145,0.9316063375104506,-0.4175173536454044,0.29023208147846424,-0.0826711916710791,0.3192145801874168,-0.3223561452657647,0.31241869632338787,-0.37471142306034344,0.593536242033109,-0.0910376140903736,0.5492017267246329,-0.07573625991731919,0.055631911045712794,-0.3964501843611101,-0.14527292143213033,-0.022632834380939448
"XM_008342489,1",-0.645319687782735,-0.5353012567387705,0.04121883296650184,-0.5667642025726518,0.23823263276083814,-0.6891598368248533,-0.114240489622035,0.44936717360488504,-0.8148818891230608,0.7364856627289138,-0.4810202702606198,0.26434591413808245,-0.7440475688082503,0.49915013724843466,-0.31206229824144366,-0.43729049638363965,0.17927812315981698,0.32739638177970815,0.7762290610933934,0.40729398616246104,0.04822532387066222,1.0,0.6544980338534893,0.6377612414243923,0.2219287264077559,0.4846867081110616,-0.7148848622981422,0.4132102836630056,-0.5514560409857543,-0.43755875231294705,-0.5241551525960092,-0.6053748925585226,-0.6139657033198461,-0.814948679633941,-0.7601145866004121,0.07009096012745492,0.8748214373057869,-0.5025906553866996,-0.6768998009902921,-0.40677021028579374,-0.08706136004064209,0.2294338941405121,0.4991093166726847,-0.09733074819709683,0.3167519546321069,0.06376929197673914,0.17941689777141342,-0.22094283822117786,-0.5495951831648673,-0.3936400597802803,0.49247179390772927,0.659450744343415,0.06820791674838897,0.15752668198623426,-0.0995190473979949,-0.531278425870375,-0.0976922810000059,-0.3384982927739499,0.49240076224399026,-0.5390363794932662,0.4784539178711897,-0.8957963887279788,0.10254384583971884,0.6801588657175687,0.26395289415092626,-0.597884167211528,-0.007538911660449702,-0.19356850917702087,0.08925994983407444,0.4944604329277036,-0.6534533663849967,0.6281484476410826,0.020739420260557903,0.041218832966501515,0.40126482936349894,0.20691980495506485,-0.06844753212518581,0.33752182570158046,-0.020583735947680707,0.5621611913206173,-0.32918523671876604,0.5951255112407536,-0.6291176162193479,0.2111863655619234,-0.47593683143002646,-0.1193074483201059,0.1482379273709114,0.03216549116005231,0.18884630154208593,-0.8149786614493848,-0.12802240743646903,-0.8577160910281391,-0.5800836552335125
"XM_008365736,1",-0.542358772964077,-0.7856522584609382,-0.3768449195347993,-0.38862966705432417,0.2837101556374567,-0.33092281735089746,-0.0081778621794036,0.588068383620164,-0.7463394113128354,0.9526926680925856,-0.7604196292311189,0.04800657110248506,-0.6887106522531152,0.737312558468932,0.01454027906211575,-0.5792736968921346,0.5461629037171114,0.06353193030471205,0.7510261280530917,-0.023493074652450863,0.6518098012684375,0.6544980338534893,1.0,0.8175384926673779,0.1967175593671218,0.6502964186782253,-0.6158984467855194,0.4830268365150626,0.005131059134015426,-0.5987767029635607,-0.28477004748332774,-0.9269580026299598,-0.8181574007667805,-0.9210592020292714,-0.26401457404549145,0.25472912399522707,0.2997629231718563,-0.8489026070978882,-0.6017620706573569,-0.1103706226441153,-0.5353365719612194,0.061007603597180944,0.8540600583293972,0.37939184615685123,0.42005268620295805,-0.09409594246285036,0.3372206625129605,-0.6528185082078352,-0.773582563414513,-0.5553031088903697,0.5599960778007893,0.954245907582702,-0.01858992049807773,-0.4224299236552428,-0.3132969433066802,-0.8216839349955607,0.5160745833102274,-0.8474935535922822,0.688537947636281,-0.8660885936415738,0.8978367297439495,-0.7265479250312783,-0.006446317221193639,0.46848733960185324,0.6107517550794203,-0.5126640154865164,-0.13666157815203137,-0.24133474859622783,-0.05775981986730786,0.5832539450226595,-0.31891069530602595,0.857259010944765,0.5356286888627424,-0.37684491953479893,0.45022257775540775,0.8317195294528602,-0.028909564618302765,0.8528460284675162,-0.20388285261201602,0.74511559511819,-0.5175356156544876,0.6513855250226959,-0.8766907682645454,0.6342892063123794,-0.8550172566697236,0.06455617000886271,0.08671872355334365,0.3079883491725874,0.23017066064140165,-0.4957905982338981,-0.3978142611460564,-0.7425915251888309,-0.12395352779060301
"XM_008353259,1",-0.6009518702848046,-0.44420734408042056,-0.426279087895127,-0.3969310791166544,0.3745196951059535,-0.5460298768405543,0.3132515853686746,0.5554572357251476,-0.5822089639815222,0.7928002234527043,-0.7541124149546741,-0.2687241093624021,-0.9572680927315392,0.4965558513498136,-0.14508168396844784,-0.36594485297521434,0.34315727431725335,0.5321359159873172,0.5647113663913516,-0.24303097673248947,0.20391772245140297,0.6377612414243923,0.8175384926673779,1.0,-0.2143309682885459,0.5923840842669803,-0.6910600396243736,0.6385408613052925,0.09287581766041468,-0.6056482878663435,-0.4190624190794164,-0.752642360609709,-0.9389744761072628,-0.7653419064193732,-0.21253396441745126,0.24190287051200485,0.4384659722121747,-0.6771485326246648,-0.4589491585182127,-0.44669454152966076,-0.14256778467841738,0.5795394576017858,0.524042834837752,0.07434637531442895,0.7965425109576911,-0.0011052238684980769,0.3427300821012036,-0.8295588914348656,-0.48684462944655277,-0.48222694445735564,0.5496911610777513,0.6899349644683864,-0.004100341691373833,-0.0764815505405262,-0.2881734206059563,-0.7452631175231065,0.47323034416444376,-0.5739202528473845,0.6105838421490543,-0.6859834950893605,0.6568319085958487,-0.7154146877055029,-0.5388901767741129,0.14938181176997045,0.37757452449655166,-0.5716119729779433,0.1871503647032149,0.09761752993850414,-0.2432648299956769,0.07169972518435552,-0.6527031100153625,0.7122965123728793,0.21523346742025165,-0.42627908789512664,0.48498886020914433,0.6936537763564062,0.03217108319147896,0.4481635615974892,0.05527072166029355,0.5945667088893721,-0.42413343973587353,0.5837105261626557,-0.88317131048646,0.5432801105738433,-0.8856201085429983,-0.21283671809451693,0.04320235397259118,-0.02504530543480927,0.2187795461140089,-0.4037277145746227,-0.5084296724278791,-0.7183050935485545,0.04025760141639836
