,"XM_008378954,1","XM_008358718,1","XM_008339015,1","XM_008378862,1","XM_008381409,1","XM_008372268,1","XM_008357852,1","XM_008365216,1","XM_008395865,1","XM_008347928,1","XM_008352752,1","XM_008390007,1","XM_008346127,1","XM_008391412,1","XM_008375822,1","XM_008342092,1","XM_008346561,1","XM_008392658,1","XM_008340249,1","XM_008357031,1","XM_008342489,1","XM_008365736,1","XM_008353259,1","XM_008392645,1","XM_008346577,1","XM_008392118,1","XM_008388475,1","XM_008353031,1","XM_008359318,1","XM_008392497,1","XM_008389619,1","XM_008340728,1","XM_008341644,1","XM_008352864,1","XM_008353321,1","XM_008358077,1","XM_008339343,1","XM_008358066,1","XM_008390606,1","XM_008360876,1","XM_008348542,1","XM_008377120,1","XM_008375192,1","XM_008379224,1","XM_008382874,1","XM_008351661,1","XM_008364214,1","XM_008395973,1","XM_008395429,1","XM_008341462,1","XM_008361055,1","XM_008367891,1","XM_008364242,1","XM_008371859,1","XM_008373586,1","XM_008366883,1","XM_008349204,1","XM_008343281,1","XM_008352749,1","JN381497,1","XM_008375404,1","XM_008349498,1","XM_008356729,1","XM_008385618,1","XM_008348256,1","XM_008368498,1","XM_008346417,1","XM_008392579,1","XM_008375174,1","XM_008372502,1","XM_008375050,1","XM_008344638,1","XM_008380349,1","XM_008382862,1","XM_008366401,1","XM_008370181,1","XM_008382964,1","XM_008351730,1","XM_008388172,1","XM_008348226,1","XM_008393407,1","XM_008352977,1","XM_008357035,1","XM_008366899,1","XM_008369353,1","XM_008346320,1","XM_008377122,1","XM_008370383,1","XM_008348634,1","XM_008387564,1"
"XM_008352752,1",-0.6573834469659346,0.725546512160252,-0.9260586636200774,-0.12557199759194557,-0.6890106904048267,-0.10937664199243044,0.5715649844613504,-0.1113637974829543,0.5512312620557972,-0.10847152090122548,1.0,0.35061361414114506,-0.8252558185121205,0.2274266754166551,0.939252681509442,-0.1218885479411717,0.015938756412146874,0.8237607642104042,0.37957452661244406,-0.6887559745358284,-0.17715965293323999,-0.7274073528597835,0.8711600681055731,0.6508114302682914,-0.303474746521445,0.7717483976881897,-0.37577806708505573,-0.4352535569862103,-0.9376092281628814,-0.17579942373952356,0.41064995204244586,-0.4118044557603847,-0.7030688493633824,0.8078775197141647,0.1504198925195177,-0.11812129464592262,-0.16814747245144693,-0.3954017873209819,0.458332421754446,-0.10768254292990466,-0.7413924823170007,-0.13655260741179176,0.6863537205146487,-0.5828133001492146,-0.1428905195346532,0.514675475181789,-0.37244931783615337,-0.11583918433639251,-0.6496219310857315,0.5741614381609974,-0.29135213586746533,0.6380866739852049,0.5268631324081609,0.37784179035849785,-0.5209849442486358,-0.05607809231133411,0.649443341504993,-0.7898301604747455,-0.19935336350837654,0.8347447127363631,-0.3673977391356294,0.6085942282986309,-0.5199846779833344,0.5951540668199085,0.19040843091535598,0.7463013013959241,0.26091518236904926,0.4862784769979911,0.013554924562091798,-0.7730909527071107,0.6547104084020037,-0.31305486284152795,0.15003734801488477,0.25073152142910116,0.8998991545061835,0.051765590934686724,-0.40207362802635244,-0.1456506547039259,-0.4902397549925704,0.41957576786025796,-0.2142169198501542,0.08744576436978425,-0.06454155427603117,0.5335661806125823,-0.5601709846093323,0.7174085473813809,-0.2497999385461979,0.6196996179158272,0.5220201293338051,-0.11172403160240846
"XM_008390007,1",-0.8457769754120297,0.3697790172043597,-0.4586378245979376,0.6176892102055617,0.28283541129488454,0.04253683308194887,0.859000371518883,0.3033426337345493,0.5803749418662909,-0.8650786544256502,0.35061361414114506,1.0,-0.24244009631939745,0.9634060027165339,0.5843014937372747,0.6635240164320402,0.8757531310350798,-0.06643875949288264,-0.3958068865214751,0.3380100911846351,0.751254960029415,0.0894574545479341,0.03911120978928366,0.9315932359704947,0.6528634415250534,0.15518087415320747,0.5091500433397157,-0.9755801438459074,-0.07325985020427549,-0.9318345313119445,0.9889435742623138,-0.6966434017772221,0.27934938941386156,0.8174935140380215,-0.15620736087418371,-0.9390303622610583,-0.6843475216936897,-0.9002670973768885,-0.6138634149197377,-0.2529053966624627,0.2854830594018736,0.7401550382098617,-0.37760227925375767,-0.9338100681908906,-0.11017035645495071,0.8620598097384468,-0.6082365996789635,0.31342704868167764,-0.7485683805096081,0.9620841250794093,0.7181799769000475,-0.46757709657271695,-0.34973261770972736,-0.6881751956852308,-0.9594540962705655,0.40487054408829615,-0.3345665309716983,-0.1998688534292579,-0.6746185491287409,0.6367202447020051,-0.8105535650736786,-0.01597255444952178,-0.40366256390451083,0.8451392149389942,-0.8362689725891995,0.35169963532781034,-0.13828784184336285,0.9842541794942886,-0.32825764145975533,-0.3139068754089439,0.5620296394734074,0.7442786430750916,0.846771838065188,0.15540234270894324,0.37443801870404025,0.8919964083127344,0.6394784954734151,0.5819060238300664,-0.8698183951626441,0.9891194323620364,-0.7258368605421299,0.8997131330896019,-0.8237139243299847,0.11183602118487035,-0.5072722322095549,0.8993825713372182,0.42399695641428947,0.764344003753109,-0.034161197900579615,-0.7326820236996191
"XM_008346127,1",0.5227027181403265,-0.3450650914865921,0.7297856689150338,-0.18302438161195206,0.5148712440621738,-0.24387628653996749,-0.3102481516435522,0.6253249896575869,-0.5915897057272781,0.2134764387588661,-0.8252558185121205,-0.24244009631939745,1.0,-0.09995455881572685,-0.7639904704129487,0.18372483573929452,-0.15304007588707014,-0.7484019799916293,-0.7002607563686225,0.6207444645908796,0.3287049193696817,0.5524363674481467,-0.6339370393164759,-0.46201375341757117,0.37987102311708304,-0.7363718677232957,0.5364928027277962,0.2240935102176924,0.7130959498400723,-0.0691568293289511,-0.32048851133797057,0.48598014902383446,0.5530866667947659,-0.5676968857554547,-0.1200556463312334,-0.08138481740638502,0.30438139121295893,0.08698371576659174,-0.3882476755870261,0.5294317802847959,0.6513347964832853,0.23870706456552435,-0.7488035232026521,0.3717506234945439,-0.13503507427004832,-0.45114088548930426,0.42617604029321776,0.16729381091548962,0.4175888051166936,-0.4022954405890359,0.461819630916885,-0.6183783361644578,-0.4164779339035948,-0.4242332015326536,0.4050298408964566,0.11400940366476726,-0.5873224747599337,0.5183413310736966,-0.21058392183223923,-0.5112991666195499,0.04600011183270502,-0.1617242683261284,0.07842456922588899,-0.26181462578363224,-0.11487855824180046,-0.6367589533557868,-0.032632056987338856,-0.35077161539895985,0.08652884198115768,0.9624820559965207,-0.2935296534664099,0.2859936069792422,-0.19051850786613012,-0.493093692271602,-0.8171574392913429,0.13376568130443808,0.3261603835073267,-0.06379048674942134,0.5392523485422407,-0.2326455003008563,0.09755918054980113,0.08181201496054755,-0.04636216856158451,-0.5589745407532248,0.060313268370097005,-0.5295918676467756,0.1270481557042207,-0.25048552517066425,-0.1652836198064634,-0.0648433446862099
"XM_008391412,1",-0.8507809739203505,0.2587441696064744,-0.284779932977448,0.6472216341741198,0.4005835273879276,-0.05449357110719769,0.8803881489236189,0.3793058255979651,0.6085185224654917,-0.873833175265504,0.2274266754166551,0.9634060027165339,-0.09995455881572685,1.0,0.4225559446354775,0.8361330088217334,0.8428549299651944,-0.1312008112474954,-0.531002257898727,0.4871730751100473,0.792852154509883,0.28916302268252864,-0.01982686299095618,0.8773405303929264,0.6559087313344583,-0.06313424274904082,0.5656395211180262,-0.9356863056755705,0.05288121602068303,-0.9678180602640266,0.9152576724668775,-0.7554841989517369,0.4072273582728067,0.7136387952800746,-0.2085550446342616,-0.970451643876367,-0.6769207791102746,-0.8282766401170415,-0.7132405000385188,-0.30617594589141284,0.45466032902239917,0.6590459253674755,-0.49790842642064853,-0.9131397639039208,-0.07513801005555595,0.8937638433140829,-0.3800060378201558,0.14902901705241697,-0.7800746520462113,0.8849138618662737,0.8115993632980775,-0.6030126541407025,-0.5560983313657842,-0.7658923958844926,-0.9130085203015802,0.595439277985248,-0.4287113068417548,-0.03013363664514032,-0.7743637406664746,0.6150733455595352,-0.7018835038406965,0.035515728832616784,-0.2714403925351117,0.8551181729756581,-0.8734229305470166,0.25398088807133984,-0.17879322019787713,0.9205158925716664,-0.20151854073414283,-0.23318353472349454,0.43208076313377736,0.7875509011033386,0.8818944107887854,0.029494783264092068,0.172394577129955,0.9698949557252667,0.6968773497151844,0.6328703274485676,-0.7216847655540966,0.9494876693648814,-0.7978562792868303,0.8491764241213328,-0.9193396611380984,-0.08128625585519558,-0.4720357647133458,0.8190709954380269,0.5078924968648092,0.7905061474789756,-0.12865899394007868,-0.8632712938364677
"XM_008375822,1",-0.7233233142772539,0.773703596189055,-0.9717593571386609,0.023117889441587873,-0.5399031106515917,0.0033900296132399546,0.6587958571100176,-0.006641176971174769,0.540909035321874,-0.3020894926239325,0.939252681509442,0.5843014937372747,-0.7639904704129487,0.4225559446354775,1.0,-0.040201376359558366,0.28563312995195267,0.6202957075916063,0.24861501855064652,-0.5374857420570737,0.06264848823767472,-0.6938542197705064,0.7142200785525018,0.7997504664211689,-0.00784678776111235,0.7824470067297126,-0.1375583839069879,-0.6538562233017492,-0.82610807214036,-0.38966671712728707,0.6538464304015855,-0.4262727859482658,-0.5568205544208871,0.9286398516379939,0.13570191356748215,-0.3521433086288428,-0.29480271518888645,-0.6413537746556853,0.23532589333823287,-0.05479245852869758,-0.6059767730285516,0.20483913316529048,0.4733135857639906,-0.7287256716016755,-0.21662287564750862,0.596291990428858,-0.6393695128632436,0.17387049027865903,-0.6808985210119726,0.77604112911578,-0.05778257006133026,0.4383437071301426,0.46856477172236827,0.12472692081722732,-0.6977784319457297,-0.07560222267185597,0.4650977280435887,-0.8092983452677787,-0.29826454544434367,0.834214262680755,-0.6304343736530907,0.42170471165434703,-0.6454934185642599,0.6966344564796173,-0.06669597052648508,0.7470791054671493,0.18323711773632023,0.7050681819872965,-0.17032744080995815,-0.692149275091802,0.7930766158481284,-0.052898498069754836,0.30717618745287883,0.29025908401643313,0.9315267727577838,0.24515036251123956,-0.16710372823984257,-0.016058159501751944,-0.7319743923516946,0.6404816244454833,-0.32527045689355977,0.3839605041537067,-0.20348229585952987,0.5982347854064248,-0.6377332273383551,0.8605917347347647,-0.16047880836935066,0.6804217772302114,0.46746997069772606,-0.20214240980784054
"XM_008342092,1",-0.6480432988350897,-0.08349451353137939,0.16751119793794614,0.622048669709564,0.580230504842999,-0.11540467074007922,0.6641568193723879,0.3387614199688048,0.5628196223411778,-0.7145703568282703,-0.1218885479411717,0.6635240164320402,0.18372483573929452,0.8361330088217334,-0.040201376359558366,1.0,0.6431222031928896,-0.2879038967047039,-0.6118445459632729,0.6959030423880896,0.6620546561511773,0.6632137903591245,-0.18304358551770603,0.5331246530764597,0.5431019276925241,-0.5280941538182456,0.5665455717254556,-0.61766846747925,0.35106381511382423,-0.7847809188010185,0.5515079977231442,-0.7080558363936603,0.6021021267098897,0.29229457289289906,-0.2233755623836215,-0.7931402679100342,-0.5128529438033727,-0.44491382270844515,-0.8047886980966765,-0.43198707384886126,0.7257307203380148,0.3481240673055727,-0.6445285699440556,-0.6347505703707252,0.021219095144894267,0.7552522970566489,0.14989248559899482,-0.19126437017961753,-0.6349773681772477,0.5053002582236565,0.8116832270339169,-0.7677351166644379,-0.8858933634512128,-0.7772614676328071,-0.5873629844027763,0.8666769738095992,-0.5276461102725706,0.36346196324490365,-0.7371938338647644,0.3688121928436421,-0.27089271027530754,0.009644785702031984,0.16596042380030782,0.6221192135494558,-0.7863363112196442,0.007659818010466963,-0.32680798180799353,0.5714989342239578,0.11363484103604707,-0.05221362706396195,0.018900963984988885,0.7094434448776805,0.7537996475188316,-0.22560249379030828,-0.31194365547676506,0.88244540798445,0.671392094914796,0.6191012532171462,-0.28787101768627493,0.6268576548050802,-0.7811853413437762,0.5283683441056605,-0.8773411051024589,-0.41480433162902947,-0.2064094172799382,0.4333334133428703,0.5589145586781081,0.5963359946066829,-0.4113413169178097,-0.9244461793834149
"XM_008346561,1",-0.6179913599569418,0.0637114094807809,-0.17907611808338866,0.7809915248736309,0.48630826738319805,0.40618054872501685,0.5420031175208039,0.0176366040937215,0.5249211766287529,-0.865486858411618,0.015938756412146874,0.8757531310350798,-0.15304007588707014,0.8428549299651944,0.28563312995195267,0.6431222031928896,1.0,-0.3767420717352537,-0.24882131891411433,0.49382241503981106,0.6639003600044175,0.2999962048764156,-0.2699795822654755,0.6735950628643352,0.7730770463463522,-0.07360553346214153,0.6001409163285208,-0.7873362995000425,0.25470656398233016,-0.7575668116054538,0.8601845392599643,-0.5832242037974833,0.47404517722813266,0.5024079479673765,-0.06054220770756126,-0.81878836058786,-0.6381384284993527,-0.6649900859198631,-0.8094631642616148,-0.4396850168110646,0.48826328426652765,0.7672257313798373,-0.5328144863305364,-0.699229935123368,-0.0575498514368471,0.7120255613622708,-0.5986089286811108,0.42858213063898326,-0.4884907622453671,0.757544807283361,0.724736781743999,-0.6360358279323894,-0.5123977260372824,-0.8036682878331777,-0.756322667707229,0.417716335841216,-0.46258284145505324,0.06142054637001166,-0.4196949612475595,0.26932289738522186,-0.5864657636734254,-0.47959352350629253,-0.017805609425710512,0.5265579637991817,-0.9353705558985914,0.2169795370272464,-0.4605621681142361,0.8256699769636683,-0.31295518084365753,-0.24176884561519218,0.28616781456645907,0.8127857583907195,0.7800894041111631,0.13891438729910757,0.10899922021430038,0.7676090385128862,0.7378008869807843,0.6545910119528526,-0.8387217667205144,0.798844422877093,-0.6859626747826196,0.7910963807179692,-0.6910963164945901,0.12987300015619194,-0.1431699047863558,0.627882624366433,0.43959256632458577,0.4173606173814271,-0.44420931625132654,-0.6360287674222223
"XM_008392658,1",-0.3406364376336352,0.3002252203681799,-0.5752912805764291,-0.15815194930735352,-0.5882287048968149,-0.39155070538045345,0.3117798774422529,-0.27277890852314973,0.2571430490896894,0.07719354342866774,0.8237607642104042,-0.06643875949288264,-0.7484019799916293,-0.1312008112474954,0.6202957075916063,-0.2879038967047039,-0.3767420717352537,1.0,0.4344178734422122,-0.6543165127088224,-0.3596746258969953,-0.534622804262548,0.7272920373067933,0.27921170649668225,-0.7671638135268002,0.731808339431087,-0.8022351872597133,0.031827444870300564,-0.794039441243422,0.20320433441123048,-0.005289609236331952,-0.3528655946872315,-0.6084241471901297,0.4313152348501034,-0.1665918382793808,0.2892896242217417,-0.16785004496389924,0.07525940374592519,0.7467228149861483,-0.20271569216473412,-0.7319350561138853,-0.5616186145185301,0.8797292522521293,-0.16490525011731536,0.29742128736285783,0.2049523371968147,-0.013489441666203411,-0.5564509081813799,-0.29900715985555637,0.12793666984263768,-0.6405299429447551,0.7854919860175132,0.5188131998852284,0.7354625563170915,-0.19772309791936285,-0.23788041418958789,0.5924398451955083,-0.43940661349757304,0.15912272039886788,0.5179818871034332,0.1139472427433775,0.687964007247227,-0.28179951696084127,0.21380563054659532,0.47797786472339576,0.34260808091062,0.5588823661049227,0.032217296587085845,-0.04514780044592238,-0.6980913167473556,0.15647571881758407,-0.5054801120608621,0.011560701991559718,0.4538172446893116,0.7316256579411861,-0.2598163202288853,-0.5001227712980972,-0.09200444015964637,-0.041961616107412454,-0.0002477196481456858,0.22171508246099308,-0.290219505894609,0.08819008254205775,0.15452512204037666,-0.14518056184332517,0.347660946146455,-0.07958743750949293,0.2671243877799031,0.6335731174105566,0.21640952837474986
"XM_008340249,1",0.14461774946967296,0.11097271102592339,-0.3517540625824485,-0.2240486606715129,-0.6421391405580107,0.575937502562805,-0.43364140583666216,-0.8668961304092822,0.21577501059006857,0.3913996680438781,0.37957452661244406,-0.3958068865214751,-0.7002607563686225,-0.531002257898727,0.24861501855064652,-0.6118445459632729,-0.24882131891411433,0.4344178734422122,1.0,-0.766877839982968,-0.8372679213741043,-0.576088845663298,0.4533861060931111,-0.2490379099786932,-0.5022352022815831,0.43351686644954407,-0.5677697248989749,0.3965991880521401,-0.48717148859777754,0.6742668266862036,-0.3193656835706409,0.15875005194722042,-0.6748150818898425,-0.09001526285929992,0.49476753209311036,0.64174955372419,0.3091597364865802,0.4819646949986571,0.550460943766637,-0.3126620000207104,-0.7091483912179392,-0.5228391315357526,0.7662815316239852,0.28918610780862325,-0.04461034196087108,-0.18265588488373918,-0.11934501283264269,-0.05010711857469096,0.15702167236909587,-0.24799633323536688,-0.7696278797726432,0.7450469927392777,0.5739958451263221,0.6435645336772574,0.3227022273813877,-0.3107078573546509,0.7632720716690793,-0.3826867111092404,0.6529055612902497,-0.06420083787041495,0.43164033795323625,-0.15958575727496058,0.321035253973961,-0.38792469071510355,0.5404735667032816,0.47035361268293957,-0.23392221982960756,-0.28113086854119246,0.23259552388760418,-0.6158255701710774,-0.026471275129549672,-0.6979804671983499,-0.4665032417672927,0.17778957388941227,0.3893061118547621,-0.7157847242908029,-0.6930631728588387,-0.40965310507428826,-0.05162713909422121,-0.4315982446338977,0.2451612536142822,-0.6207800890325516,0.6897515096764387,0.6691297332846421,0.2971920635221652,-0.17067451397053693,-0.5609075394891823,-0.3676563702041621,-0.12825957237298996,0.49950439953873443
"XM_008357031,1",-0.02287522759596669,-0.5942688700587739,0.6744040623496552,0.649569132500567,0.9712510863833751,-0.17280697825760202,0.17834504137524496,0.36508817455487025,-0.13886407392734265,-0.5865375068231071,-0.6887559745358284,0.3380100911846351,0.6207444645908796,0.4871730751100473,-0.5374857420570737,0.6959030423880896,0.49382241503981106,-0.6543165127088224,-0.766877839982968,1.0,0.7744298752866823,0.9226694015184415,-0.8184157914347028,0.05194118653116326,0.5429687349820461,-0.6320816065521644,0.5290084143117345,-0.21507831765076743,0.8717561186010035,-0.501272222266147,0.25871819129168744,-0.2853136374958967,0.9826939690214985,-0.21104569165927353,-0.5454633335010737,-0.5277670535000463,-0.4940878976026185,-0.1742096793357486,-0.7950068694743817,-0.18926376775537376,0.9803467388146522,0.48247621065284535,-0.8645782992534929,-0.0934519388478232,0.3366314495343722,0.16847417161877218,0.11459109287938762,-0.0008954233014684011,0.06658178080583158,0.07770199930768523,0.7348016095243558,-0.9405795348416295,-0.8684031355128536,-0.750450765731406,-0.22189834918592188,0.38356853802157437,-0.9586792471904385,0.7944987267852222,-0.2970935095728332,-0.31728127339554346,-0.0901821060713583,-0.39672419012043375,0.2381643417858133,0.0549615124599139,-0.7529965040093302,-0.6446309962049871,-0.11162286598457276,0.16940599090998845,-0.30925126209976506,0.4819824073315487,-0.4145646376638933,0.8534553982390959,0.5894024724210014,0.007348238012029705,-0.617885086006469,0.6314600295820131,0.9017667981359833,0.7220087688036326,-8.192954305563137e-05,0.27535709035471395,-0.22164410046362262,0.5018743357028607,-0.6753660978423096,-0.7309278665626446,0.2631251832285108,-0.046038679825129415,0.7757041607425338,-0.010327224886677467,-0.38637815853384583,-0.4330610597445925
"XM_008342489,1",-0.41409706395233287,-0.08742159516324181,0.10234580537937801,0.6198468713712633,0.7263959070445345,-0.3340758208763881,0.6312503082684636,0.6114313871725929,0.0067305558600216885,-0.7898723404234506,-0.17715965293323999,0.751254960029415,0.3287049193696817,0.792852154509883,0.06264848823767472,0.6620546561511773,0.6639003600044175,-0.3596746258969953,-0.8372679213741043,0.7744298752866823,1.0,0.511273100125863,-0.48567990132989597,0.5741023254525653,0.6370293801697886,-0.13476460403172918,0.5447881145648754,-0.6839496255031275,0.4278974051029733,-0.8526774712533857,0.7195839558416544,-0.4593848640541526,0.7326045477031743,0.39360215772061347,-0.5830203762549175,-0.8433931240866834,-0.7007150373564137,-0.7123390260696127,-0.6784604732081124,0.0017107406250885665,0.6778820081991568,0.7817775494137734,-0.7043947361558457,-0.557335342420905,0.19044937726261305,0.4647990708877158,-0.35116673248436286,0.22798182128616565,-0.29815534309918074,0.5989992407425185,0.8173627569211155,-0.7639869388907994,-0.5572492577691717,-0.7536944004999976,-0.6938816517259959,0.23195775779285085,-0.8267622497717543,0.29939570101737406,-0.5720649412151246,0.17606373899684824,-0.6477733080929172,-0.08850025733795144,-0.37301970911424726,0.5291012967425989,-0.8456131174684313,-0.3166463269547905,0.1635606303078558,0.6418169212725658,-0.5662701494426637,0.26800937040699835,0.1452722530359273,0.9424912221961943,0.8080230551904996,0.19882349511554992,-0.05360279131724426,0.8739137444224592,0.9175242498753415,0.7312926494776539,-0.4419966188126359,0.7461797504133328,-0.357317258796844,0.9059100149197894,-0.8727378350104688,-0.46203171482487854,-0.23559292296204964,0.5117190865507046,0.7512933354245335,0.4451320579788421,0.06532343501380045,-0.5406429257196694
"XM_008365736,1",0.06970869556953002,-0.7715824648794687,0.8205190090945457,0.614672180724797,0.9146376372028391,-0.15526002317999157,0.019310324664170795,0.12529621656297296,-0.0838500404483031,-0.4419772206679054,-0.7274073528597835,0.0894574545479341,0.5524363674481467,0.28916302268252864,-0.6938542197705064,0.6632137903591245,0.2999962048764156,-0.534622804262548,-0.576088845663298,0.9226694015184415,0.511273100125863,1.0,-0.7589139577399172,-0.1557123868292178,0.27906871906261316,-0.7363874225300648,0.30911611519790627,0.04956416358638801,0.8769532252026093,-0.2475525755105261,-0.006192385019522972,-0.3061161602131879,0.9249682538264693,-0.4247758339824932,-0.5157258519884503,-0.2728818888970617,-0.3989047744745332,0.1598011649507268,-0.6657587862252902,-0.38774232469875447,0.9381586425620387,0.12695425313674133,-0.7007103679194239,0.10058791935496197,0.4632224784028979,0.09486326825452726,0.404852169855345,-0.3059158304858738,0.1434672519721195,-0.17365272756329592,0.5131574848516963,-0.815131993087078,-0.9182147741061826,-0.5503224156676794,-0.009476278623739268,0.4644333057650928,-0.8245685233854543,0.9329264540886401,-0.12269814992522057,-0.4174355545452119,0.27412660742547157,-0.36894648740547753,0.54338883515561,-0.1308893924734212,-0.5631353186006189,-0.6789289590053246,-0.1689542494690257,-0.07964997074324069,-0.10583471752545112,0.3691880726062166,-0.6735801915728857,0.6363246695222794,0.46074514272942485,-0.023076197178544727,-0.7425217357617703,0.4262035385665867,0.7218312303528844,0.6679977479950795,0.23441389883228045,0.010598693143347616,-0.137448330102143,0.1652938922458373,-0.5357550046930751,-0.8094518167391168,0.48736900977561426,-0.25697352043175875,0.7310710700922092,-0.16561830010748801,-0.5100127280313966,-0.35488626739640966
"XM_008353259,1",-0.4637505769321252,0.782159108683546,-0.7937262908554711,-0.4811393126069875,-0.8853412749500262,-0.041392339473296916,0.3292920907560953,-0.08264577864151387,0.538544554062025,0.27987520517679987,0.8711600681055731,0.03911120978928366,-0.6339370393164759,-0.01982686299095618,0.7142200785525018,-0.18304358551770603,-0.2699795822654755,0.7272920373067933,0.4533861060931111,-0.8184157914347028,-0.48567990132989597,-0.7589139577399172,1.0,0.3585482221925627,-0.36982648391195166,0.48371267884086194,-0.3103077936367524,-0.18961943568430414,-0.952863495046548,0.04181334574484157,0.05907853372065931,-0.13952449551831853,-0.8788755576398777,0.5439096721511674,0.4788968738169981,0.09309667058693855,0.2782303608484372,-0.14921079629585063,0.5299510652523977,0.04692022796096534,-0.7907499524123621,-0.39822728343959696,0.6851407624184281,-0.3702700605588669,-0.4223479906876127,0.3250579680661205,0.005468547641087477,-0.19641476959872067,-0.5881880800572411,0.2833743119534974,-0.36896701240866,0.707961868356064,0.5336295345592161,0.46098279772917417,-0.16212288701434086,0.1064307574247589,0.8730342726767185,-0.8177953507146299,-0.23187929603892038,0.7636618615663804,-0.13269969867178993,0.7014893124969427,-0.32772023755310925,0.45516944346396215,0.46808362809825776,0.822464624986465,0.06205424680797594,0.1959991940980165,0.474610811244219,-0.6166639784070435,0.6091863638588166,-0.6214674735789294,-0.22403497581844037,-0.18266227907634972,0.6188758831294765,-0.1526753289113092,-0.7140479383289207,-0.5259841328731307,-0.15006455594508528,0.12156871750337726,-0.2461802212783111,-0.24882733946269386,0.20560432900529235,0.5810010626340185,-0.6031522319126954,0.4156443126282868,-0.5938159137475423,0.5353752521700509,0.37189793971732765,-0.11551204209206854
"XM_008392645,1",-0.9406817873289086,0.5522112013840259,-0.6826948865257301,0.44442844196425196,-0.0032562068087061,-0.10747554923895418,0.9465971822075404,0.2680016857324367,0.6593130295636851,-0.7422009552632873,0.6508114302682914,0.9315932359704947,-0.46201375341757117,0.8773405303929264,0.7997504664211689,0.5331246530764597,0.6735950628643352,0.27921170649668225,-0.2490379099786932,0.05194118653116326,0.5741023254525653,-0.1557123868292178,0.3585482221925627,1.0,0.38308661236288677,0.38573286343674545,0.2575429201623174,-0.9467669743508378,-0.40021691004989196,-0.8418360991607408,0.9365774484413015,-0.7438405682323678,-0.007879571988146532,0.9586495085382324,-0.1313085518231888,-0.8155897334405513,-0.6320487179551053,-0.8731389844195383,-0.31665359983557384,-0.22966755038112244,-0.01614223194916084,0.5159629630125735,-0.06253287037291298,-0.9773703918992112,-0.10797421734373955,0.8977336943942296,-0.5616406132760305,0.13567627281676986,-0.8654139243061458,0.9798267702585912,0.48778530440248025,-0.1574876985898819,-0.12324287208661555,-0.4104983483302995,-0.9748931793747171,0.33630761168558654,-0.058895558892471465,-0.4194571447025591,-0.6640575131863756,0.8468535059600849,-0.7795386182288572,0.29075640920295226,-0.536692286777566,0.9316233969369412,-0.5973762136368436,0.5171942312833371,0.046989839160335944,0.9623063968731876,-0.252150360073404,-0.512352827121452,0.6735029772838877,0.49396478794286297,0.7616949926866203,0.20883617293868964,0.6104964961581145,0.7711335078924715,0.38163713626759527,0.4351517292890494,-0.8302212529829712,0.9568870380675621,-0.661338558426936,0.757683186736042,-0.7359210212863714,0.20307308687321404,-0.6363911270327655,0.993338666847595,0.2946228650474309,0.8831277285063492,0.21238355770326767,-0.662272619500962
"XM_008346577,1",-0.2783997208752489,0.19361560333124195,0.009615261377955493,0.3329986497388945,0.43350974430249367,0.3797607006759774,0.2862970149777566,0.43000908532116866,0.20261079304431098,-0.4719793769344539,-0.303474746521445,0.6528634415250534,0.37987102311708304,0.6559087313344583,-0.00784678776111235,0.5431019276925241,0.7730770463463522,-0.7671638135268002,-0.5022352022815831,0.5429687349820461,0.6370293801697886,0.27906871906261316,-0.36982648391195166,0.38308661236288677,1.0,-0.40420239706300476,0.9579573131808038,-0.6554426801198774,0.4039269539494438,-0.7122929285258227,0.6048863189842302,-0.0642255397860025,0.45113369467478276,0.24435997303135776,0.20965886038357662,-0.7815740616659173,-0.1434753523558035,-0.6645883945288199,-0.8722433080843334,0.12071919754159756,0.5846834405069113,0.8791277520710832,-0.832866030318795,-0.48564326104699945,-0.4856432610469996,0.3645491814181036,-0.3967805891356454,0.7097214262199464,-0.2950094637472608,0.5297111880483593,0.8962880600456296,-0.7755353780868726,-0.4696190532838998,-0.9390248263783505,-0.416513345150783,0.41755863765432094,-0.48834004347673476,0.014094420472355153,-0.5903472914037522,0.09729222613796895,-0.6604717946335916,-0.4546292171773469,-0.12965014463081223,0.4130403550125376,-0.7793225292763046,0.12263019974460944,-0.5513296175968447,0.6022327769051234,-0.055112846683460504,0.31925022167106687,0.39739580140808844,0.7183392746898009,0.3896509907302203,-0.36716170101968143,-0.24888671655872052,0.6957251007596449,0.622212006420612,0.24214471089536485,-0.5281250054628085,0.6138476951578029,-0.6619120796236309,0.7463391126776917,-0.4696953475766619,0.12448947952687794,-0.3576730078191488,0.32365817235408506,0.12289945333790156,0.33589621396696084,-0.45544784069289157,-0.6142927697388453
